,perc_mem_0,acc2,acc3,acc4,acc5,acc7,localization_method,ratio,avg_acc,avg_perc_mem,results_path,model_path,num_grads,batch_size,block_size,lambd,loss_weighting,max_ctx,n_embed,num_7,num_2,num_3,num_4,num_5,num_noise,num_test,length,seed,n_layers,ig_steps,epochs,lambda_l1,stop_loss,lr,momentum,weight_decay,backdoor,data_name,unlearn_set_name,duplicate,vocab_size,perp7,perp2,perp3,perp4,perp5,perc_not_mem_correct_out_0,perp_noise_0,perp_clean_0,total_time,perc_mem_diff,acc2_diff,acc3_diff,acc4_diff,acc5_diff,acc7_diff,score,epoch,avg_perc_mem_perc_diff,avg_acc_perc_diff,wiki_perp,wiki_acc,perc_mem_diff_0,wiki_perp_diff,wiki_perp_perc_diff,perc_mem_1,perc_mem_2,perc_mem_3,perc_not_mem_correct_out_1,perc_not_mem_correct_out_2,perc_not_mem_correct_out_3,perp_noise_1,perp_noise_2,perp_noise_3,perp_clean_1,perp_clean_2,perp_clean_3,perc_mem_diff_1,perc_mem_diff_2,perc_mem_diff_3
540,0.3429385523001353,0.9712733626365662,0.9713563323020935,0.9717713991800944,0.9717364509900411,0.9743129213651022,base_stats,0.1,97.20900932947794,34.293855230013534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,0.0,0.0,,,,,,,,,,,,,,,,,,,,
541,0.10640318195025122,0.9715092182159424,0.9715813199679056,0.9716315070788065,0.9716054002443949,0.9743307828903198,greedy,1.0,97.21316456794739,10.640318195025122,/eagle/projects/argonne_tpc/mansisak/memorization/model_ckpts/noise/not_dup/increment/20000_3000_20_150_0_128_0.001/sixteen_layer_edit/localization_results_500.csv,/eagle/projects/argonne_tpc/mansisak/memorization/model_ckpts/noise/not_dup/increment/20000_3000_20_150_0_128_0.001/sixteen_layer/16_layer_500_epoch.pth,512.0,512.0,50.0,1e-07,0.05,150.0,128.0,20000.0,3000.0,3000.0,3000.0,3000.0,1000.0,1000.0,20.0,0.0,16.0,20.0,5.0,1000.0,0.1,0.1,0.9,0.0005,0.0,increment,mem,0.0,14.0,1.0782530307769775,1.0895260572433472,1.0900999307632446,1.0895004272460938,1.090960144996643,0.7874149680137634,1.1033068895339966,1.0844359397888184,2360.3396883805594,-0.6897310575419687,0.00024283130625139343,0.00023162217440732751,-0.00014395577129134687,-0.0001348624367365385,1.8332431835789888e-05,-0.689773851082862,500,-68.97310575419688,0.004274540495899447,,,,,,,,,,,,,,,,,,,,
542,0.04908398973445094,0.8141866127649943,0.8150015473365784,0.818376878897349,0.8206008275349935,0.8537993232409159,durable,5.0,82.43930379549663,4.9083989734450935,/eagle/projects/argonne_tpc/mansisak/memorization/model_ckpts/noise/not_dup/increment/20000_3000_20_150_0_128_0.001/sixteen_layer_edit/localization_results_500.csv,/eagle/projects/argonne_tpc/mansisak/memorization/model_ckpts/noise/not_dup/increment/20000_3000_20_150_0_128_0.001/sixteen_layer/16_layer_500_epoch.pth,512.0,512.0,50.0,1e-07,0.05,150.0,128.0,20000.0,3000.0,3000.0,3000.0,3000.0,1000.0,1000.0,20.0,0.0,16.0,20.0,5.0,1000.0,0.1,0.1,0.9,0.0005,0.0,increment,mem,0.0,14.0,1.1043708324432373,1.1259663105010986,1.1083537340164185,1.1105839014053345,1.104381799697876,0.3367346823215484,1.14574933052063,1.125114917755127,0.3809557755788167,-0.856872348106569,-0.1617327890524586,-0.16096542511331313,-0.15785041668459043,-0.15553149550072454,-0.12369085483884953,-0.7049181518685818,500,-85.6872348106569,-15.193762014301798,,,,,,,,,,,,,,,,,,,,
543,0.018056397636731433,0.9245884617169698,0.9264344771703085,0.9262968699137369,0.9274590810139974,0.9299528400103251,durable_agg,5.0,92.69463459650676,1.8056397636731434,/eagle/projects/argonne_tpc/mansisak/memorization/model_ckpts/noise/not_dup/increment/20000_3000_20_150_0_128_0.001/sixteen_layer_edit/localization_results_500.csv,/eagle/projects/argonne_tpc/mansisak/memorization/model_ckpts/noise/not_dup/increment/20000_3000_20_150_0_128_0.001/sixteen_layer/16_layer_500_epoch.pth,512.0,512.0,50.0,1e-07,0.05,150.0,128.0,20000.0,3000.0,3000.0,3000.0,3000.0,1000.0,1000.0,20.0,0.0,16.0,20.0,5.0,1000.0,0.1,0.1,0.9,0.0005,0.0,increment,mem,0.0,14.0,1.1311551332473757,1.14306640625,1.1363962888717651,1.1350888013839722,1.138103485107422,0.3180271983146667,1.2147510051727295,1.1468504667282104,1.2259905338287354,-0.9473480088032543,-0.048065665872754924,-0.04624652523273433,-0.0467955007779868,-0.0455652043626976,-0.045529603869591026,-0.9009075087801014,500,-94.73480088032544,-4.643988004928906,,,,,,,,,,,,,,,,,,,,
544,0.029893804651995468,0.7953544656435648,0.809373676776886,0.8175160884857178,0.819831907749176,0.8605510195096334,obs,5.0,82.05254316329956,2.9893804651995466,/eagle/projects/argonne_tpc/mansisak/memorization/model_ckpts/noise/not_dup/increment/20000_3000_20_150_0_128_0.001/sixteen_layer_edit/localization_results_500.csv,/eagle/projects/argonne_tpc/mansisak/memorization/model_ckpts/noise/not_dup/increment/20000_3000_20_150_0_128_0.001/sixteen_layer/16_layer_500_epoch.pth,512.0,512.0,50.0,1e-07,0.05,150.0,128.0,20000.0,3000.0,3000.0,3000.0,3000.0,1000.0,1000.0,20.0,0.0,16.0,20.0,5.0,1000.0,0.1,0.1,0.9,0.0005,0.0,increment,mem,0.0,14.0,1.159954071044922,1.2302069664001465,1.1904027462005615,1.1824802160263062,1.178735852241516,0.5289115309715271,1.2252167463302612,1.174771070480347,4487.665793100993,-0.912830434340223,-0.18112192072833277,-0.16675925212873438,-0.1587362118544807,-0.15632277978879883,-0.11676115482085349,-0.756890170475983,500,-91.28304343402232,-15.59162702173767,,,,,,,,,,,,,,,,,,,,
545,0.012871130175578033,0.8973124225934347,0.9109121958414713,0.9126097162564596,0.9226701458295187,0.9208154280980428,random,30.0,91.28639817237854,1.2871130175578034,/eagle/projects/argonne_tpc/mansisak/memorization/model_ckpts/noise/not_dup/increment/20000_3000_20_150_0_128_0.001/sixteen_layer_edit/localization_results_500.csv,/eagle/projects/argonne_tpc/mansisak/memorization/model_ckpts/noise/not_dup/increment/20000_3000_20_150_0_128_0.001/sixteen_layer/16_layer_500_epoch.pth,512.0,32.0,50.0,1e-07,0.05,150.0,128.0,20000.0,3000.0,3000.0,3000.0,3000.0,1000.0,1000.0,20.0,0.0,16.0,20.0,1.0,1000.0,0.1,0.1,0.9,0.0005,0.0,increment,mem,0.0,14.0,1.1324251890182495,1.2739516496658323,1.2464908361434937,1.255839467048645,1.199320912361145,0.5136054158210754,1.187684178352356,1.1365610361099243,0.4184258778889974,-0.9624681153832091,-0.07614842832954989,-0.06222653258189082,-0.06088024711732701,-0.050493428656022826,-0.05490791725527401,-0.9015368045951961,500,-96.2468115383209,-6.0926566353797895,,,,,,,,,,,,,,,,,,,,
546,0.0,0.972361167271932,0.9724463820457458,0.9726299047470093,0.9721755186716715,0.9743507504463196,random_greedy,80.0,97.27927446365356,0.0,/eagle/projects/argonne_tpc/mansisak/memorization/model_ckpts/noise/not_dup/increment/20000_3000_20_150_0_128_0.001/sixteen_layer_edit/localization_results_500.csv,/eagle/projects/argonne_tpc/mansisak/memorization/model_ckpts/noise/not_dup/increment/20000_3000_20_150_0_128_0.001/sixteen_layer/16_layer_500_epoch.pth,512.0,32.0,50.0,1e-07,0.9,150.0,128.0,20000.0,3000.0,3000.0,3000.0,3000.0,1000.0,1000.0,20.0,0.0,16.0,20.0,20.0,1000.0,0.1,0.1,0.9,0.0005,0.0,increment,mem,0.0,14.0,1.073009967803955,1.0772089958190918,1.0765535831451416,1.0769411325454712,1.0767576694488523,0.9353741407394408,1.2688252925872805,1.0729374885559082,419.2573709487915,-1.0,0.0011199778324126437,0.0011221934808094054,0.0008834439536286559,0.0004518382336929319,3.882641848207133e-05,-1.000723255983805,500,-100.0,0.07228253292600995,,,,,,,,,,,,,,,,,,,,
547,0.3239725132783254,0.9702553153038025,0.9705634117126465,0.9706551432609558,0.971002439657847,0.9739627043406168,hc,5.0,97.12878028551737,32.397251327832535,/eagle/projects/argonne_tpc/mansisak/memorization/model_ckpts/noise/not_dup/increment/20000_3000_20_150_0_128_0.001/sixteen_layer_edit/localization_results_500.csv,/eagle/projects/argonne_tpc/mansisak/memorization/model_ckpts/noise/not_dup/increment/20000_3000_20_150_0_128_0.001/sixteen_layer/16_layer_500_epoch.pth,512.0,32.0,50.0,1e-07,0.05,150.0,128.0,20000.0,3000.0,3000.0,3000.0,3000.0,1000.0,1000.0,20.0,0.0,16.0,20.0,20.0,1000.0,0.1,0.1,0.9,0.0005,0.0,increment,mem,0.0,14.0,1.0742971897125244,1.094465970993042,1.0960900783538818,1.0939476490020752,1.092833399772644,0.5884353518486023,1.0824193954467771,1.0936787128448486,,-0.05530448208462461,-0.0010481573694146576,-0.0008163024866145844,-0.0011486815933051374,-0.0007553605007265565,-0.00035945025135729276,-0.054478891644340964,500,-5.530448208462477,-0.08253251886216106,,,,,,,,,,,,,,,,,,,,
548,0.3253908157348633,0.9712253212928772,0.9712841510772705,0.9715268015861511,0.971417506535848,0.9741082588831583,slim,5.0,97.1912407875061,32.53908157348633,/eagle/projects/argonne_tpc/mansisak/memorization/model_ckpts/noise/not_dup/increment/20000_3000_20_150_0_128_0.001/sixteen_layer_edit/localization_results_500.csv,/eagle/projects/argonne_tpc/mansisak/memorization/model_ckpts/noise/not_dup/increment/20000_3000_20_150_0_128_0.001/sixteen_layer/16_layer_500_epoch.pth,512.0,32.0,50.0,1e-07,0.05,150.0,128.0,20000.0,3000.0,3000.0,3000.0,3000.0,1000.0,1000.0,20.0,0.0,16.0,20.0,20.0,1000.0,0.1,0.1,0.9,0.0005,0.0,increment,mem,0.0,14.0,1.0733166933059692,1.0902916193008425,1.0916789770126345,1.0889806747436523,1.090140461921692,0.5850340127944946,1.0838500261306765,1.0935794115066528,,-0.051168748592355644,-4.946222715153477e-05,-7.43097279779194e-05,-0.0002517028121527486,-0.0003282211487159536,-0.00021005826511783226,-0.050985997756132447,500,-5.116874859235573,-0.01827869874859921,,,,,,,,,,,,,,,,,,,,
549,0.3429385523001353,0.971312681833903,0.971303919951121,0.9717320402463278,0.9717299143473307,0.974312941233317,zero,0.1,97.20782995223999,34.293855230013534,/eagle/projects/argonne_tpc/mansisak/memorization/model_ckpts/noise/not_dup/increment/20000_3000_20_150_0_128_0.001/sixteen_layer_edit/localization_results_500.csv,/eagle/projects/argonne_tpc/mansisak/memorization/model_ckpts/noise/not_dup/increment/20000_3000_20_150_0_128_0.001/sixteen_layer/16_layer_500_epoch.pth,512.0,512.0,50.0,1e-07,0.05,150.0,128.0,20000.0,3000.0,3000.0,3000.0,3000.0,1000.0,1000.0,20.0,0.0,16.0,20.0,5.0,1000.0,0.1,0.1,0.9,0.0005,0.0,increment,mem,0.0,14.0,1.0720616579055786,1.0916928052902222,1.092634677886963,1.0916240215301514,1.0900182723999023,0.5816326141357422,1.0795897245407104,1.0933665037155151,447.85124158859253,0.0,4.0482112296441355e-05,-5.395790322210013e-05,-4.050225577725066e-05,-6.726764961612873e-06,2.0392026437746654e-08,1.2136883927616911e-05,500,0.0,-0.0012132386144877803,,,,,,,,,,,,,,,,,,,,
550,0.29153303802013397,0.8468676010767618,0.8488054871559143,0.8504395882288615,0.8525107900301615,0.8828959862391154,act,5.0,85.63038905461629,29.153303802013397,/eagle/projects/argonne_tpc/mansisak/memorization/model_ckpts/noise/not_dup/increment/20000_3000_20_150_0_128_0.001/sixteen_layer_edit/localization_results_500.csv,/eagle/projects/argonne_tpc/mansisak/memorization/model_ckpts/noise/not_dup/increment/20000_3000_20_150_0_128_0.001/sixteen_layer/16_layer_500_epoch.pth,512.0,512.0,50.0,1e-07,0.05,150.0,128.0,20000.0,3000.0,3000.0,3000.0,3000.0,1000.0,1000.0,20.0,0.0,16.0,20.0,5.0,1000.0,0.1,0.1,0.9,0.0005,0.0,increment,mem,0.0,14.0,9.115516662597656,26.14015388488769,25.698654174804688,21.76046562194824,20.433311462402344,0.5170068144798279,8.978567123413086,9.64015769958496,,-0.14989715777131965,-0.12808521920347857,-0.1261646638527968,-0.12485633046373182,-0.12269341222963089,-0.09382707867396776,-0.030771816886598483,500,-14.989715777131975,-11.911056757730494,,,,,,,,,,,,,,,,,,,,
551,0.3995833098888397,0.9712581634521484,0.9713431795438131,0.9718152085940043,0.971625010172526,0.9742674231529236,base_stats,0.1,97.20617969830829,39.95833098888397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,0.0,0.0,,,,,,,,,,,,,,,,,,,,
552,0.0811378272871176,0.9710833231608073,0.9709784587224325,0.9713650941848755,0.9709282120068868,0.9741072257359823,greedy,1.0,97.1692462762197,8.11378272871176,/eagle/projects/argonne_tpc/mansisak/memorization/model_ckpts/noise/not_dup/increment/20000_3000_20_150_0_128_0.001/sixteen_layer_edit/localization_results_1500.csv,/eagle/projects/argonne_tpc/mansisak/memorization/model_ckpts/noise/not_dup/increment/20000_3000_20_150_0_128_0.001/sixteen_layer/16_layer_1500_epoch.pth,512.0,512.0,50.0,1e-07,0.05,150.0,128.0,20000.0,3000.0,3000.0,3000.0,3000.0,1000.0,1000.0,20.0,0.0,16.0,20.0,5.0,1000.0,0.1,0.1,0.9,0.0005,0.0,increment,mem,0.0,14.0,1.0825306177139282,1.0948492288589478,1.096485614776611,1.0935769081115725,1.0986636877059937,0.8248299360275269,1.1184474229812622,1.088434100151062,2352.7405552069345,-0.7969439031132473,-0.00018001423094324067,-0.00037548091041510656,-0.0004631687229715216,-0.0007171472104402099,-0.00016442858822360813,-0.7965638551806485,1500,-79.69439031132471,-0.03799493221852992,,,,,,,,,,,,,,,,,,,,
553,0.027441974224833136,0.9355467359224955,0.9361193180084229,0.9396235346794128,0.9359728495279948,0.9294567704200745,durable,5.0,93.534384171168,2.7441974224833134,/eagle/projects/argonne_tpc/mansisak/memorization/model_ckpts/noise/not_dup/increment/20000_3000_20_150_0_128_0.001/sixteen_layer_edit/localization_results_1500.csv,/eagle/projects/argonne_tpc/mansisak/memorization/model_ckpts/noise/not_dup/increment/20000_3000_20_150_0_128_0.001/sixteen_layer/16_layer_1500_epoch.pth,512.0,512.0,50.0,1e-07,0.05,150.0,128.0,20000.0,3000.0,3000.0,3000.0,3000.0,1000.0,1000.0,20.0,0.0,16.0,20.0,5.0,1000.0,0.1,0.1,0.9,0.0005,0.0,increment,mem,0.0,14.0,1.147723913192749,1.1097073554992676,1.1146138906478882,1.1184475421905518,1.1213401556015017,0.1734693795442581,1.1833155155181885,1.168407320976257,0.39311472574869794,-0.9313235224152199,-0.03676821351258827,-0.03626304510825204,-0.03312530368933562,-0.036693333612522694,-0.04599420207219176,-0.8935547028162418,1500,-93.132352241522,-3.777327263077485,,,,,,,,,,,,,,,,,,,,
554,0.011837408257027433,0.9374978939692179,0.9350006977717081,0.9405039350191752,0.9351077675819397,0.9294810096422831,durable_agg,5.0,93.55182607968648,1.1837408257027433,/eagle/projects/argonne_tpc/mansisak/memorization/model_ckpts/noise/not_dup/increment/20000_3000_20_150_0_128_0.001/sixteen_layer_edit/localization_results_1500.csv,/eagle/projects/argonne_tpc/mansisak/memorization/model_ckpts/noise/not_dup/increment/20000_3000_20_150_0_128_0.001/sixteen_layer/16_layer_1500_epoch.pth,512.0,512.0,50.0,1e-07,0.05,150.0,128.0,20000.0,3000.0,3000.0,3000.0,3000.0,1000.0,1000.0,20.0,0.0,16.0,20.0,5.0,1000.0,0.1,0.1,0.9,0.0005,0.0,increment,mem,0.0,14.0,1.1713535785675049,1.1165841817855835,1.1384741067886353,1.120043158531189,1.1385952234268188,0.3503401279449463,1.226796269416809,1.1763116121292114,1.0640382766723633,-0.9703756188907877,-0.03475931606374995,-0.03741466717167156,-0.03221936979163909,-0.037583679102807514,-0.0459693226380317,-0.9327863479372077,1500,-97.03756188907877,-3.759384053527833,,,,,,,,,,,,,,,,,,,,
555,0.025190273920694967,0.9035737713177999,0.9119892915089926,0.9151722391446432,0.9172696272532145,0.8894855578740438,obs,5.0,90.74980974197388,2.5190273920694968,/eagle/projects/argonne_tpc/mansisak/memorization/model_ckpts/noise/not_dup/increment/20000_3000_20_150_0_128_0.001/sixteen_layer_edit/localization_results_1500.csv,/eagle/projects/argonne_tpc/mansisak/memorization/model_ckpts/noise/not_dup/increment/20000_3000_20_150_0_128_0.001/sixteen_layer/16_layer_1500_epoch.pth,512.0,512.0,50.0,1e-07,0.05,150.0,128.0,20000.0,3000.0,3000.0,3000.0,3000.0,1000.0,1000.0,20.0,0.0,16.0,20.0,5.0,1000.0,0.1,0.1,0.9,0.0005,0.0,increment,mem,0.0,14.0,1.192054033279419,1.1290452480316162,1.114427924156189,1.119756102561951,1.1146866083145142,0.2806122303009033,1.2355908155441284,1.1999542713165283,4507.7018921375275,-0.9369586434235638,-0.06968733410052122,-0.06110496195865177,-0.05828574089853007,-0.05594275811165044,-0.08702114354240517,-0.8705502557012121,1500,-93.69586434235637,-6.641933646988881,,,,,,,,,,,,,,,,,,,,
556,0.010086212617655566,0.8956847588221232,0.9104293584823608,0.9093828399976095,0.9116265773773193,0.9178447127342224,random,30.0,90.8993649482727,1.0086212617655566,/eagle/projects/argonne_tpc/mansisak/memorization/model_ckpts/noise/not_dup/increment/20000_3000_20_150_0_128_0.001/sixteen_layer_edit/localization_results_1500.csv,/eagle/projects/argonne_tpc/mansisak/memorization/model_ckpts/noise/not_dup/increment/20000_3000_20_150_0_128_0.001/sixteen_layer/16_layer_1500_epoch.pth,512.0,32.0,50.0,1e-07,0.05,150.0,128.0,20000.0,3000.0,3000.0,3000.0,3000.0,1000.0,1000.0,20.0,0.0,16.0,20.0,1.0,1000.0,0.1,0.1,0.9,0.0005,0.0,increment,mem,0.0,14.0,1.1522016525268557,1.2346409559249878,1.1957552433013916,1.1941462755203247,1.1704115867614746,0.4217686951160431,1.200896143913269,1.1536365747451782,0.45379956563313795,-0.9747581734070387,-0.07780980121846727,-0.06271091653730473,-0.06424304543115787,-0.06175060560097469,-0.05791296011531006,-0.9098727076263958,1500,-97.47581734070388,-6.488080047595312,,,,,,,,,,,,,,,,,,,,
557,0.0,0.9724922577540079,0.9728506406148275,0.9722716212272644,0.9724485476811727,0.974410891532898,random_greedy,80.0,97.28947917620341,0.0,/eagle/projects/argonne_tpc/mansisak/memorization/model_ckpts/noise/not_dup/increment/20000_3000_20_150_0_128_0.001/sixteen_layer_edit/localization_results_1500.csv,/eagle/projects/argonne_tpc/mansisak/memorization/model_ckpts/noise/not_dup/increment/20000_3000_20_150_0_128_0.001/sixteen_layer/16_layer_1500_epoch.pth,512.0,32.0,50.0,1e-07,0.9,150.0,128.0,20000.0,3000.0,3000.0,3000.0,3000.0,1000.0,1000.0,20.0,0.0,16.0,20.0,20.0,1000.0,0.1,0.1,0.9,0.0005,0.0,increment,mem,0.0,14.0,1.0727946758270264,1.0779646635055542,1.076752543449402,1.0777558088302612,1.0768433809280396,0.9319727420806884,1.448706865310669,1.073214411735535,418.6619710922241,-1.0,0.0012706140841824715,0.0015519345816813956,0.0004696496095388891,0.0008475878039620349,0.00014725770005741644,-1.0008574087558844,1500,-100.0,0.08569360317796162,,,,,,,,,,,,,,,,,,,,
558,0.3770277798175812,0.9708822965621949,0.9711620012919108,0.97135857741038,0.9712995092074076,0.9742122689882914,hc,5.0,97.1782930692037,37.70277798175812,/eagle/projects/argonne_tpc/mansisak/memorization/model_ckpts/noise/not_dup/increment/20000_3000_20_150_0_128_0.001/sixteen_layer_edit/localization_results_1500.csv,/eagle/projects/argonne_tpc/mansisak/memorization/model_ckpts/noise/not_dup/increment/20000_3000_20_150_0_128_0.001/sixteen_layer/16_layer_1500_epoch.pth,512.0,32.0,50.0,1e-07,0.05,150.0,128.0,20000.0,3000.0,3000.0,3000.0,3000.0,1000.0,1000.0,20.0,0.0,16.0,20.0,10.0,1000.0,0.1,0.1,0.9,0.0005,0.0,increment,mem,0.0,14.0,1.0729124546051023,1.0959187746047974,1.098393440246582,1.0973231792449951,1.0985771417617798,0.5306122303009033,1.0775038003921509,1.098236918449402,,-0.05644762809921485,-0.0003869896842025568,-0.0001865234200619249,-0.0004698744983471797,-0.0003350067790665566,-5.661090920366463e-05,-0.056160627041038476,1500,-5.6447628099214855,-0.028688123729515475,,,,,,,,,,,,,,,,,,,,
559,0.2949807544549306,0.9706922968228658,0.9707141121228536,0.9710068106651306,0.9707883993784586,0.968937873840332,slim,5.0,97.04278985659283,29.49807544549306,/eagle/projects/argonne_tpc/mansisak/memorization/model_ckpts/noise/not_dup/increment/20000_3000_20_150_0_128_0.001/sixteen_layer_edit/localization_results_1500.csv,/eagle/projects/argonne_tpc/mansisak/memorization/model_ckpts/noise/not_dup/increment/20000_3000_20_150_0_128_0.001/sixteen_layer/16_layer_1500_epoch.pth,512.0,32.0,50.0,1e-07,0.05,150.0,128.0,20000.0,3000.0,3000.0,3000.0,3000.0,1000.0,1000.0,20.0,0.0,16.0,20.0,20.0,1000.0,0.1,0.1,0.9,0.0005,0.0,increment,mem,0.0,14.0,1.1249935626983645,1.0996339321136477,1.0979384183883667,1.1015149354934692,1.1034314632415771,0.1309523731470108,1.1282864809036257,1.1541601419448853,,-0.26177909048055226,-0.0005826119672151155,-0.0006476263324924063,-0.0008318432575707773,-0.0008610428769416202,-0.005470314603503901,-0.2601004026730075,1500,-26.17790904805522,-0.16808585855606917,,,,,,,,,,,,,,,,,,,,
560,0.3995833098888397,0.9712907473246256,0.9713234504063925,0.971775750319163,0.971625010172526,0.974264899889628,zero,0.1,97.2055971622467,39.95833098888397,/eagle/projects/argonne_tpc/mansisak/memorization/model_ckpts/noise/not_dup/increment/20000_3000_20_150_0_128_0.001/sixteen_layer_edit/localization_results_1500.csv,/eagle/projects/argonne_tpc/mansisak/memorization/model_ckpts/noise/not_dup/increment/20000_3000_20_150_0_128_0.001/sixteen_layer/16_layer_1500_epoch.pth,512.0,512.0,50.0,1e-07,0.05,150.0,128.0,20000.0,3000.0,3000.0,3000.0,3000.0,1000.0,1000.0,20.0,0.0,16.0,20.0,5.0,1000.0,0.1,0.1,0.9,0.0005,0.0,increment,mem,0.0,14.0,1.072462797164917,1.096219182014465,1.0976356267929075,1.0974810123443604,1.0972812175750732,0.5187074542045593,1.0760899782180786,1.1006665229797363,486.41557876269025,0.0,3.354810667574056e-05,-2.0311191591338497e-05,-4.0602652121894396e-05,0.0,-2.5899083101462646e-06,5.99112906952772e-06,1500,0.0,-0.0005992788353516664,,,,,,,,,,,,,,,,,,,,
561,0.2099943459033966,0.9631288051605225,0.9644265174865723,0.964631974697113,0.964271346728007,0.9606472849845886,act,5.0,96.34211858113606,20.99943459033966,/eagle/projects/argonne_tpc/mansisak/memorization/model_ckpts/noise/not_dup/increment/20000_3000_20_150_0_128_0.001/sixteen_layer_edit/localization_results_1500.csv,/eagle/projects/argonne_tpc/mansisak/memorization/model_ckpts/noise/not_dup/increment/20000_3000_20_150_0_128_0.001/sixteen_layer/16_layer_1500_epoch.pth,512.0,512.0,50.0,1e-07,0.05,150.0,128.0,20000.0,3000.0,3000.0,3000.0,3000.0,1000.0,1000.0,20.0,0.0,16.0,20.0,5.0,1000.0,0.1,0.1,0.9,0.0005,0.0,increment,mem,0.0,14.0,1.146866798400879,1.135862946510315,1.13282573223114,1.1304800510406494,1.1387677192687988,0.1853741407394409,1.159893274307251,1.173058271408081,,-0.47446667389132186,-0.008369925317005061,-0.007120719229726017,-0.007391563574399855,-0.007568417205742053,-0.013979876412430458,-0.46558057354346116,1500,-47.44666738913219,-0.8888952532173884,,,,,,,,,,,,,,,,,,,,
562,0.43479634324709576,0.9713345766067505,0.9713453849156698,0.9717626969019572,0.9714874625205994,0.9743255376815796,base_stats,1.0,97.20511317253113,43.47963432470958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500,0.0,0.0,,,,,,,,,,,,,,,,,,,,
563,0.06669360150893523,0.9709740281105042,0.9709347486495972,0.970744768778483,0.9702160557111105,0.9738054076830546,greedy,1.0,97.133500178655,6.669360150893524,/eagle/projects/argonne_tpc/mansisak/memorization/model_ckpts/noise/not_dup/increment/20000_3000_20_150_0_128_0.001/sixteen_layer_edit/localization_results_2500.csv,/eagle/projects/argonne_tpc/mansisak/memorization/model_ckpts/noise/not_dup/increment/20000_3000_20_150_0_128_0.001/sixteen_layer/16_layer_2500_epoch.pth,512.0,512.0,50.0,1e-07,0.05,150.0,128.0,20000.0,3000.0,3000.0,3000.0,3000.0,1000.0,1000.0,20.0,0.0,16.0,20.0,5.0,1000.0,0.1,0.1,0.9,0.0005,0.0,increment,mem,0.0,14.0,1.0840604305267334,1.0943384170532229,1.0981028079986572,1.0958425998687744,1.1015743017196655,0.8469387292861938,1.1269614696502686,1.0890618562698364,2358.1394526958466,-0.8466095620518292,-0.0003711887797774831,-0.0004227500047352145,-0.00104750689311222,-0.0013087217885345962,-0.0005338359494945364,-0.8458727613686985,2500,-84.66095620518291,-0.07367204413313386,,,,,,,,,,,,,,,,,,,,
564,0.0235737853993972,0.9396891395250956,0.9465753038724264,0.9475583632787069,0.9431889851888021,0.9290844996770223,durable,5.0,94.12192583084106,2.35737853993972,/eagle/projects/argonne_tpc/mansisak/memorization/model_ckpts/noise/not_dup/increment/20000_3000_20_150_0_128_0.001/sixteen_layer_edit/localization_results_2500.csv,/eagle/projects/argonne_tpc/mansisak/memorization/model_ckpts/noise/not_dup/increment/20000_3000_20_150_0_128_0.001/sixteen_layer/16_layer_2500_epoch.pth,512.0,512.0,50.0,1e-07,0.05,150.0,128.0,20000.0,3000.0,3000.0,3000.0,3000.0,1000.0,1000.0,20.0,0.0,16.0,20.0,5.0,1000.0,0.1,0.1,0.9,0.0005,0.0,increment,mem,0.0,14.0,1.1608774662017822,1.1190351247787476,1.119420051574707,1.1188541650772097,1.1265782117843628,0.1173469349741935,1.2076983451843262,1.186640977859497,0.46854368845621747,-0.9457820062989809,-0.03257933758747138,-0.025500796552807934,-0.02490765873233789,-0.029129019594730184,-0.046433185064828436,-0.9140720067925457,2500,-94.57820062989809,-3.1718365845813667,,,,,,,,,,,,,,,,,,,,
565,0.010153566176692634,0.9362875819206238,0.9444254835446676,0.9415657917658488,0.932916541894277,0.9246814846992493,durable_agg,5.0,93.59753767649333,1.0153566176692634,/eagle/projects/argonne_tpc/mansisak/memorization/model_ckpts/noise/not_dup/increment/20000_3000_20_150_0_128_0.001/sixteen_layer_edit/localization_results_2500.csv,/eagle/projects/argonne_tpc/mansisak/memorization/model_ckpts/noise/not_dup/increment/20000_3000_20_150_0_128_0.001/sixteen_layer/16_layer_2500_epoch.pth,512.0,512.0,50.0,1e-07,0.05,150.0,128.0,20000.0,3000.0,3000.0,3000.0,3000.0,1000.0,1000.0,20.0,0.0,16.0,20.0,5.0,1000.0,0.1,0.1,0.9,0.0005,0.0,increment,mem,0.0,14.0,1.1509428024291992,1.146208882331848,1.1288477182388306,1.1352791786193848,1.1398513317108154,0.1887755095958709,1.2216124534606934,1.166287183761597,1.1880191167195637,-0.976647535485545,-0.036081279849585396,-0.027714036416963392,-0.03107436129456101,-0.03970295254891623,-0.05095222393581,-0.9395425646763778,2500,-97.6647535485545,-3.711302192133293,,,,,,,,,,,,,,,,,,,,
