,avg_acc,avg_acc_perc_diff,localization_method,ratio,data_name,backdoor,avg_perc_mem,avg_perc_mem_perc_diff,wiki_perp,wiki_perp_perc_diff,duplicate,n_layers,epoch,seed,num_3,epochs,loss_weighting
1343,97.01671481132507,-0.015363158279082526,slim,5.0,increment,0.0,15.81632643938064,-13.888890241031277,,,0.0,2.0,2500,0.0,10000.0,20.0,0.05
1344,96.96887850761414,-0.06466286363078373,zero,5.0,increment,0.0,15.136054158210749,-17.59259484616324,,,0.0,2.0,2500,0.0,10000.0,5.0,0.05
1345,89.93662476539612,-7.312046347620124,act,5.0,increment,0.0,0.0,-100.0,,,0.0,2.0,2500,0.0,10000.0,5.0,0.05
1346,83.95459651947021,-13.477075981008605,ig,5.0,increment,0.0,0.0,-100.0,,,0.0,2.0,2500,0.0,10000.0,5.0,0.05
1348,90.58752298355103,-6.6386861574384515,greedy,5.0,increment,0.0,0.0,-99.99999999999999,,,0.0,2.0,3500,0.0,10000.0,5.0,0.05
1349,91.20501756668091,-6.002283884002419,durable,5.0,increment,0.0,0.0,-99.99999999999999,,,0.0,2.0,3500,0.0,10000.0,5.0,0.05
1350,89.35725212097168,-7.906627926124251,durable_agg,1.0,increment,0.0,0.0,-99.99999999999999,,,0.0,2.0,3500,0.0,10000.0,5.0,0.05
1351,96.9713282585144,-0.059408701161406625,obs,5.0,increment,0.0,12.2448980808258,-41.93548159160171,,,0.0,2.0,3500,0.0,10000.0,5.0,0.05
1352,89.97817754745483,-7.266689756877185,random,30.0,increment,0.0,0.0,-99.99999999999999,,,0.0,2.0,3500,0.0,10000.0,1.0,0.05
1353,97.05021858215332,0.021897244975695385,random_greedy,50.0,increment,0.0,0.0,-99.99999999999999,,,0.0,2.0,3500,0.0,10000.0,10.0,0.9
1354,97.03608632087708,0.007332253717945916,hc,5.0,increment,0.0,17.346937954425808,-17.74193696545888,,,0.0,2.0,3500,0.0,10000.0,20.0,0.05
1355,96.76854729652405,-0.2683988182343272,slim,5.0,increment,0.0,10.71428582072258,-49.19354639265148,,,0.0,2.0,3500,0.0,10000.0,20.0,0.05
1356,96.99726462364197,-0.03267816427445132,zero,5.0,increment,0.0,18.87755095958709,-10.483868631391752,,,0.0,2.0,3500,0.0,10000.0,5.0,0.05
1357,91.3540256023407,-5.848713220801668,act,5.0,increment,0.0,0.34013604745268,-98.38709675994754,,,0.0,2.0,3500,0.0,10000.0,5.0,0.05
1358,82.93631076812744,-14.524178567357973,ig,5.0,increment,0.0,0.0,-99.99999999999999,,,0.0,2.0,3500,0.0,10000.0,5.0,0.05
1360,96.61711812019348,-0.44977983589876297,greedy,5.0,increment,0.0,0.0,-100.0,,,0.0,4.0,500,0.0,10000.0,5.0,0.05
1361,95.21050810813904,-1.8990917084682915,durable,5.0,increment,0.0,1.02040814235806,-92.8571425777461,,,0.0,4.0,500,0.0,10000.0,5.0,0.05
1362,96.58071994781494,-0.4872829838331376,durable_agg,5.0,increment,0.0,1.8707482144236498,-86.90476171849743,,,0.0,4.0,500,0.0,10000.0,5.0,0.05
1363,94.1331958770752,-3.009108979470598,obs,5.0,increment,0.0,0.8503401651978401,-94.04761848882553,,,0.0,4.0,500,0.0,10000.0,5.0,0.05
1364,93.98655891418457,-3.1601975466310983,random,25.0,increment,0.0,1.19047611951828,-91.66666666666667,,,0.0,4.0,500,0.0,10000.0,1.0,0.05
1365,97.0460033416748,-0.00787451876354358,random_greedy,30.0,increment,0.0,0.0,-100.0,,,0.0,4.0,500,0.0,10000.0,10.0,0.5
1366,97.0482587814331,-0.00555060837505123,hc,5.0,increment,0.0,12.755101919174189,-10.714281243937128,,,0.0,4.0,500,0.0,10000.0,1.0,0.05
1367,96.02897763252258,-1.0557750898890872,slim,5.0,increment,0.0,4.081632569432251,-71.42857031098433,,,0.0,4.0,500,0.0,10000.0,10.0,0.05
1368,97.05572962760925,0.0021470377162180906,zero,0.1,increment,0.0,14.28571343421936,0.0,,,0.0,4.0,500,0.0,10000.0,5.0,0.05
1369,94.54868793487549,-2.58100341562011,act,5.0,increment,0.0,3.40136066079139,-76.19047395530193,,,0.0,4.0,500,0.0,10000.0,5.0,0.05
1370,86.37862205505371,-10.999096119230556,ig,5.0,increment,0.0,0.0,-100.0,,,0.0,4.0,500,0.0,10000.0,5.0,0.05
1372,96.54223084449768,-0.50228685473727,greedy,5.0,increment,0.0,0.17006802372634,-98.9010988581148,,,0.0,4.0,1500,0.0,10000.0,5.0,0.05
1373,92.26625204086304,-4.909167747147388,durable,5.0,increment,0.0,0.17006802372634,-98.9010988581148,,,0.0,4.0,1500,0.0,10000.0,5.0,0.05
1374,96.61662697792053,-0.4256132055200015,durable_agg,5.0,increment,0.0,0.17006802372634,-98.9010988581148,,,0.0,4.0,1500,0.0,10000.0,5.0,0.05
1375,89.73679304122925,-7.516061991839579,obs,5.0,increment,0.0,0.17006802372634,-98.9010988581148,,,0.0,4.0,1500,0.0,10000.0,5.0,0.05
1376,93.30739736557007,-3.8361494632930557,random,25.0,increment,0.0,0.68027209490537,-95.60439543245916,,,0.0,4.0,1500,0.0,10000.0,1.0,0.05
1377,97.04996705055237,0.020992863802324502,random_greedy,50.0,increment,0.0,0.0,-100.0,,,0.0,4.0,1500,0.0,10000.0,10.0,0.9
1378,97.02839493751526,-0.0012396441491511338,hc,5.0,increment,0.0,12.2448980808258,-20.879115377153376,,,0.0,4.0,1500,0.0,10000.0,10.0,0.05
1379,95.08593201637268,-2.003167886665712,slim,5.0,increment,0.0,1.8707482144236498,-87.91208774015148,,,0.0,4.0,1500,0.0,10000.0,10.0,0.05
1380,96.98822140693665,-0.042643021578678594,zero,1.0,increment,0.0,14.115646481513968,-8.791201913749426,,,0.0,4.0,1500,0.0,10000.0,5.0,0.05
1381,88.67685794830322,-8.608445261897003,act,5.0,increment,0.0,0.34013604745268,-97.80219771622961,,,0.0,4.0,1500,0.0,10000.0,5.0,0.05
1382,79.8195230960846,-17.736932915938144,ig,5.0,increment,0.0,0.0,-100.0,,,0.0,4.0,1500,0.0,10000.0,5.0,0.05
1384,96.46457314491272,-0.5900016921248284,greedy,5.0,increment,0.0,0.17006802372634,-99.06542056792233,,,0.0,4.0,2500,0.0,10000.0,5.0,0.05
1385,91.0173499584198,-6.203549029740734,durable,5.0,increment,0.0,0.0,-100.0,,,0.0,4.0,2500,0.0,10000.0,5.0,0.05
1386,96.53935074806213,-0.5129408483331588,durable_agg,5.0,increment,0.0,1.53061226010322,-91.58878485540481,,,0.0,4.0,2500,0.0,10000.0,5.0,0.05
1387,85.79626679420471,-11.584051442167254,obs,5.0,increment,0.0,0.0,-100.0,,,0.0,4.0,2500,0.0,10000.0,5.0,0.05
1388,94.27607297897339,-2.8453249750671414,random,25.0,increment,0.0,1.36054418981075,-92.52336454337858,,,0.0,4.0,2500,0.0,10000.0,1.0,0.05
1389,97.06831932067871,0.032179118452349754,random_greedy,25.0,increment,0.0,0.0,-100.0,,,0.0,4.0,2500,0.0,10000.0,10.0,0.5
1390,97.02892303466797,-0.008420083907475194,hc,5.0,increment,0.0,15.81632643938064,-13.084111537295279,,,0.0,4.0,2500,0.0,10000.0,10.0,0.05
1391,96.94701790809631,-0.09282608113987936,slim,5.0,increment,0.0,15.47618955373764,-14.953275007580634,,,0.0,4.0,2500,0.0,10000.0,20.0,0.05
1392,97.02523112297058,-0.012224723513756296,zero,5.0,increment,0.0,17.346937954425808,-4.672900487037841,,,0.0,4.0,2500,0.0,10000.0,5.0,0.05
1393,95.38749098777771,-1.699971206605395,act,5.0,increment,0.0,2.7210883796215,-85.04672908675715,,,0.0,4.0,2500,0.0,10000.0,5.0,0.05
1394,82.38616228103638,-15.098279234109954,ig,5.0,increment,0.0,0.0,-100.0,,,0.0,4.0,2500,0.0,10000.0,5.0,0.05
1396,96.36255383491516,-0.696580436712221,greedy,5.0,increment,0.0,0.34013604745268,-98.23008846555472,,,0.0,4.0,3500,0.0,10000.0,5.0,0.05
1397,94.32338953018188,-2.797977509047159,durable,5.0,increment,0.0,0.17006802372634,-99.11504423277735,,,0.0,4.0,3500,0.0,10000.0,5.0,0.05
1398,96.60826086997986,-0.44337472742309697,durable_agg,5.0,increment,0.0,0.51020407117903,-97.34513269833202,,,0.0,4.0,3500,0.0,10000.0,5.0,0.05
1399,87.376868724823,-9.956497521098981,obs,5.0,increment,0.0,0.17006802372634,-99.11504423277735,,,0.0,4.0,3500,0.0,10000.0,5.0,0.05
1400,93.75640153884888,-3.382269271251232,random,25.0,increment,0.0,1.19047611951828,-93.80530987175007,,,0.0,4.0,3500,0.0,10000.0,1.0,0.05
1401,97.05153703689575,0.013429678789158933,random_greedy,80.0,increment,0.0,0.0,-100.0,,,0.0,4.0,3500,0.0,10000.0,20.0,0.9
1402,97.0112693309784,-0.02806694761213997,hc,5.0,increment,0.0,14.45578187704086,-24.77876051299973,,,0.0,4.0,3500,0.0,10000.0,20.0,0.05
1403,97.00412392616272,-0.03543042132803995,slim,5.0,increment,0.0,13.775509595870968,-28.318584551125245,,,0.0,4.0,3500,0.0,10000.0,20.0,0.05
1404,97.02633380889893,-0.01254272049371686,zero,5.0,increment,0.0,15.306122601032248,-20.353978526873153,,,0.0,4.0,3500,0.0,10000.0,5.0,0.05
1405,90.7883894443512,-6.4408614168448715,act,5.0,increment,0.0,0.0,-100.0,,,0.0,4.0,3500,0.0,10000.0,5.0,0.05
1406,81.53942942619324,-15.97208823323534,ig,5.0,increment,0.0,0.0,-100.0,,,0.0,4.0,3500,0.0,10000.0,5.0,0.05
1408,96.80177569389343,-0.24472366462395112,greedy,5.0,increment,0.0,0.34013604745268,-98.46153841617372,,,0.0,8.0,500,0.0,10000.0,5.0,0.05
1409,96.62917852401733,-0.4225869140558538,durable,5.0,increment,0.0,6.97278901934623,-68.4615373209383,,,0.0,8.0,500,0.0,10000.0,5.0,0.05
1410,96.48923397064209,-0.5668012891900789,durable_agg,5.0,increment,0.0,4.4217687100172,-79.99999898901349,,,0.0,8.0,500,0.0,10000.0,5.0,0.05
1411,95.43261051177979,-1.6556631862544244,obs,5.0,increment,0.0,1.7006803303956899,-92.30769165962406,,,0.0,8.0,500,0.0,10000.0,5.0,0.05
1412,92.82639861106873,-4.341392724585383,random,30.0,increment,0.0,1.19047611951828,-94.61538466723007,,,0.0,8.0,500,0.0,10000.0,1.0,0.05
1413,97.07202076911926,0.033766806900816446,random_greedy,50.0,increment,0.0,0.0,-100.0,,,0.0,8.0,500,0.0,10000.0,20.0,0.9
1414,97.02958703041077,-0.009961619571387222,hc,1.0,increment,0.0,21.25850319862365,-3.84614995774415,,,0.0,8.0,500,0.0,10000.0,20.0,0.05
1415,95.54665446281433,-1.538139661832683,slim,5.0,increment,0.0,2.38095223903656,-89.23076933446015,,,0.0,8.0,500,0.0,10000.0,10.0,0.05
1416,97.02394485473633,-0.015775942599057183,zero,5.0,increment,0.0,21.93877547979354,-0.7692259476027413,,,0.0,8.0,500,0.0,10000.0,5.0,0.05
1417,93.71189594268799,-3.428878151616759,act,5.0,increment,0.0,0.51020407117903,-97.69230762426054,,,0.0,8.0,500,0.0,10000.0,5.0,0.05
1418,94.80061411857605,-2.306942301695038,ig,5.0,increment,0.0,0.34013604745268,-98.46153841617372,,,0.0,8.0,500,0.0,10000.0,5.0,0.05
1420,96.56062722206116,-0.48470643090214843,greedy,5.0,increment,0.0,0.17006802372634,-99.30555557668279,,,0.0,8.0,1500,0.0,10000.0,5.0,0.05
1421,92.44402885437012,-4.7272689209399825,durable,5.0,increment,0.0,0.0,-100.0,,,0.0,8.0,1500,0.0,10000.0,5.0,0.05
1422,92.52312779426575,-4.645749626262911,durable_agg,5.0,increment,0.0,0.0,-100.0,,,0.0,8.0,1500,0.0,10000.0,5.0,0.05
1423,94.83629703521729,-2.261799534897858,obs,5.0,increment,0.0,1.36054418981075,-94.44444461346227,,,0.0,8.0,1500,0.0,10000.0,5.0,0.05
1424,92.44881749153137,-4.722333755887645,random,30.0,increment,0.0,0.51020407117903,-97.91666673004836,,,0.0,8.0,1500,0.0,10000.0,1.0,0.05
1425,97.06046104431152,0.030421846409260152,random_greedy,80.0,increment,0.0,0.0,-100.0,,,0.0,8.0,1500,0.0,10000.0,20.0,0.9
1426,97.03255891799927,0.0016659407047474666,hc,5.0,increment,0.0,21.59863859415054,-11.80555995001834,,,0.0,8.0,1500,0.0,10000.0,20.0,0.05
1427,94.60421323776245,-2.5009848830132455,slim,5.0,increment,0.0,1.7006803303956899,-93.05555538653779,,,0.0,8.0,1500,0.0,10000.0,10.0,0.05
1428,97.01034903526306,-0.02122354400775257,zero,5.0,increment,0.0,24.31972771883011,-0.6944461346224334,,,0.0,8.0,1500,0.0,10000.0,5.0,0.05
1429,94.17336344718933,-2.945018280750667,act,5.0,increment,0.0,0.8503401651978401,-96.52777769326892,,,0.0,8.0,1500,0.0,10000.0,5.0,0.05
1430,93.35562944412231,-3.78777419191003,ig,5.0,increment,0.0,0.34013604745268,-98.6111111533656,,,0.0,8.0,1500,0.0,10000.0,5.0,0.05
1432,96.21479749679565,-0.8688265726320054,greedy,5.0,increment,0.0,0.0,-100.0,,,0.0,8.0,2500,0.0,10000.0,5.0,0.05
1433,90.07972955703735,-7.189855143576304,durable,5.0,increment,0.0,0.0,-100.0,,,0.0,8.0,2500,0.0,10000.0,5.0,0.05
1434,92.6652193069458,-4.525996366537434,durable_agg,5.0,increment,0.0,0.0,-100.0,,,0.0,8.0,2500,0.0,10000.0,5.0,0.05
1435,90.14942049980164,-7.118051791979448,obs,5.0,increment,0.0,0.17006802372634,-99.3377483239562,,,0.0,8.0,2500,0.0,10000.0,5.0,0.05
1436,94.3982195854187,-2.740466950849629,random,25.0,increment,0.0,0.8503401651978401,-96.68874143845059,,,0.0,8.0,2500,0.0,10000.0,1.0,0.05
1437,97.06309914588928,0.005188028893538,random_greedy,50.0,increment,0.0,0.0,-100.0,,,0.0,8.0,2500,0.0,10000.0,10.0,0.9
1438,97.05416679382324,-0.004015072550420388,hc,5.0,increment,0.0,22.95918315649032,-10.596023915415243,,,0.0,8.0,2500,0.0,10000.0,10.0,0.05
1439,93.45326781272888,-3.714061247112977,slim,5.0,increment,0.0,0.34013604745268,-98.6754966479124,,,0.0,8.0,2500,0.0,10000.0,10.0,0.05
1440,97.02363014221191,-0.035477323529792874,zero,5.0,increment,0.0,23.9795908331871,-6.622515672455983,,,0.0,8.0,2500,0.0,10000.0,5.0,0.05
1441,89.14007902145386,-8.157987516428298,act,5.0,increment,0.0,0.0,-100.0,,,0.0,8.0,2500,0.0,10000.0,5.0,0.05
1442,91.61746025085449,-5.605514147603721,ig,5.0,increment,0.0,0.0,-100.0,,,0.0,8.0,2500,0.0,10000.0,5.0,0.05
1444,96.12012982368469,-0.951596162379349,greedy,5.0,increment,0.0,0.17006802372634,-99.3288590961689,,,0.0,8.0,3500,0.0,10000.0,5.0,0.05
1445,92.53373742103577,-4.647247049132678,durable,5.0,increment,0.0,0.17006802372634,-99.3288590961689,,,0.0,8.0,3500,0.0,10000.0,5.0,0.05
1446,95.43590068817139,-1.6566701552682819,durable_agg,5.0,increment,0.0,0.17006802372634,-99.3288590961689,,,0.0,8.0,3500,0.0,10000.0,5.0,0.05
1447,90.85066199302673,-6.381596919325398,obs,5.0,increment,0.0,0.51020407117903,-97.9865772885067,,,0.0,8.0,3500,0.0,10000.0,5.0,0.05
1448,94.76718187332153,-2.345761309728442,random,25.0,increment,0.0,1.36054418981075,-94.63087276935116,,,0.0,8.0,3500,0.0,10000.0,10.0,0.05
1449,97.06822752952576,0.025385086167903016,random_greedy,80.0,increment,0.0,0.0,-99.99999999999999,,,0.0,8.0,3500,0.0,10000.0,10.0,0.9
1450,97.0315670967102,-0.012392196915645082,hc,5.0,increment,0.0,23.29931855201721,-8.053698931603087,,,0.0,8.0,3500,0.0,10000.0,10.0,0.05
1451,96.44006729125977,-0.6219118855344269,slim,5.0,increment,0.0,16.326530277729027,-35.57047323221377,,,0.0,8.0,3500,0.0,10000.0,10.0,0.05
1452,97.04228639602661,-0.0013463370162120352,zero,0.1,increment,0.0,25.340136885643,0.0,,,0.0,8.0,3500,0.0,10000.0,5.0,0.05
1453,92.93887853622437,-4.229763418367373,act,5.0,increment,0.0,0.0,-99.99999999999999,,,0.0,8.0,3500,0.0,10000.0,5.0,0.05
1454,93.6527156829834,-3.49417941409919,ig,5.0,increment,0.0,0.68027209490537,-97.3154363846756,,,0.0,8.0,3500,0.0,10000.0,5.0,0.05
1456,96.03898882865906,-1.0626566939277515,greedy,5.0,increment,0.0,0.0,-100.0,,,0.0,16.0,500,0.0,10000.0,5.0,0.05
1457,80.44136881828308,-17.130996277108856,durable,5.0,increment,0.0,0.0,-100.0,,,0.0,16.0,500,0.0,10000.0,5.0,0.05
1458,90.92027068138123,-6.335852307510931,durable_agg,5.0,increment,0.0,0.34013604745268,-98.21428564443656,,,0.0,16.0,500,0.0,10000.0,5.0,0.05
1459,83.61644506454468,-13.860099608675815,obs,5.0,increment,0.0,0.0,-100.0,,,0.0,16.0,500,0.0,10000.0,5.0,0.05
1460,93.27025771141052,-3.9149451697897484,random,30.0,increment,0.0,1.7006803303956899,-91.07142773323824,,,0.0,16.0,500,0.0,10000.0,1.0,0.05
1461,97.05530881881714,-0.01566524804230452,random_greedy,10.0,increment,0.0,0.0,-100.0,,,0.0,16.0,500,0.0,10000.0,10.0,0.7
1462,97.04458236694336,-0.026715412818461317,hc,5.0,increment,0.0,17.8571417927742,-6.25,,,0.0,16.0,500,0.0,10000.0,1.0,0.05
1463,97.05541253089905,-0.015558406040134523,slim,5.0,increment,0.0,18.53741407394409,-2.678570310984291,,,0.0,16.0,500,0.0,10000.0,1.0,0.05
1464,97.07287311553955,0.0024291204631293776,zero,0.1,increment,0.0,19.04761791229248,0.0,,,0.0,16.0,500,0.0,10000.0,5.0,0.05
1465,96.79595470428467,-0.28284639374470777,act,5.0,increment,0.0,12.925170361995688,-32.14285155492141,,,0.0,16.0,500,0.0,10000.0,5.0,0.05
1467,94.53258752822876,-2.5928977899984123,greedy,5.0,increment,0.0,0.17006802372634,-99.20000000876189,,,0.0,16.0,1500,0.0,10000.0,5.0,0.05
1468,87.3203980922699,-10.024393022650926,durable,1.0,increment,0.0,0.0,-99.99999999999999,,,0.0,16.0,1500,0.0,10000.0,5.0,0.05
1469,95.12651920318604,-1.9809060432259569,durable_agg,1.0,increment,0.0,1.36054418981075,-93.60000007009508,,,0.0,16.0,1500,0.0,10000.0,5.0,0.05
1470,51.7915916442871,-46.63354730021254,obs,5.0,increment,0.0,0.0,-99.99999999999999,,,0.0,16.0,1500,0.0,10000.0,5.0,0.05
1471,61.89337372779846,-36.22459367225941,random,25.0,increment,0.0,0.68027209490537,-96.80000003504756,,,0.0,16.0,1500,0.0,10000.0,1.0,0.05
1472,97.03824877738953,-0.011045248114265254,random_greedy,30.0,increment,0.0,0.0,-99.99999999999999,,,0.0,16.0,1500,0.0,10000.0,10.0,0.7
1473,96.92914724349976,-0.12346430423811648,hc,5.0,increment,0.0,14.965985715389248,-29.60000252342226,,,0.0,16.0,1500,0.0,10000.0,10.0,0.05
1474,96.83213472366333,-0.22342674769217635,slim,5.0,increment,0.0,14.62585031986236,-31.199999439239495,,,0.0,16.0,1500,0.0,10000.0,1.0,0.05
1475,97.0353353023529,-0.014047315106176317,zero,5.0,increment,0.0,19.897958636283867,-6.400001682281513,,,0.0,16.0,1500,0.0,10000.0,5.0,0.05
1476,93.77040147781372,-3.3782601338953815,act,5.0,increment,0.0,0.0,-99.99999999999999,,,0.0,16.0,1500,0.0,10000.0,5.0,0.05
1478,93.63553762435913,-3.5142975014588536,greedy,5.0,increment,0.0,0.17006802372634,-99.34640522992787,,,0.0,16.0,2500,0.0,10000.0,5.0,0.05
1479,52.86017417907715,-45.53081907507858,durable,1.0,increment,0.0,0.0,-100.0,,,0.0,16.0,2500,0.0,10000.0,5.0,0.05
1480,95.95405340194702,-1.125208601772514,durable_agg,1.0,increment,0.0,1.36054418981075,-94.77124183942276,,,0.0,16.0,2500,0.0,10000.0,5.0,0.05
1481,61.19937419891357,-36.937782792020535,obs,1.0,increment,0.0,0.17006802372634,-99.34640522992787,,,0.0,16.0,2500,0.0,10000.0,5.0,0.05
1482,92.4437403678894,-4.7423717822691,random,10.0,increment,0.0,0.8503401651978401,-96.73202597067922,,,0.0,16.0,2500,0.0,10000.0,20.0,0.05
1483,97.05964803695679,0.014039142662760667,random_greedy,80.0,increment,0.0,0.0,-100.0,,,0.0,16.0,2500,0.0,10000.0,20.0,0.9
1484,97.03436493873596,-0.012013545825688978,hc,5.0,increment,0.0,24.31972771883011,-6.535946626961402,,,0.0,16.0,2500,0.0,10000.0,1.0,0.05
1485,96.98517084121704,-0.06270505866707006,slim,5.0,increment,0.0,25.850340723991387,-0.6535906539915518,,,0.0,16.0,2500,0.0,10000.0,10.0,0.05
1486,97.0437753200531,-0.002316722640823048,zero,0.1,increment,0.0,26.020407676696777,0.0,,,0.0,16.0,2500,0.0,10000.0,5.0,0.05
1487,95.8757472038269,-1.2058983561894727,act,5.0,increment,0.0,2.38095223903656,-90.84967357690986,,,0.0,16.0,2500,0.0,10000.0,5.0,0.05
1489,92.59807229042053,-4.5962977264810885,greedy,5.0,increment,0.0,0.0,-100.0,,,0.0,16.0,3500,0.0,10000.0,5.0,0.05
1490,61.034170389175415,-37.116554629156084,durable,1.0,increment,0.0,0.34013604745268,-98.81656807993245,,,0.0,16.0,3500,0.0,10000.0,5.0,0.05
1491,96.15267515182495,-0.9339939149458186,durable_agg,1.0,increment,0.0,0.8503401651978401,-97.04142003781404,,,0.0,16.0,3500,0.0,10000.0,5.0,0.05
1492,45.59004008769989,-53.02862679988347,obs,5.0,increment,0.0,0.0,-100.0,,,0.0,16.0,3500,0.0,10000.0,5.0,0.05
1493,59.02528285980224,-39.186309463276224,random,30.0,increment,0.0,0.34013604745268,-98.81656807993245,,,0.0,16.0,3500,0.0,10000.0,1.0,0.05
1494,97.05708861351013,-0.002177620108092493,random_greedy,10.0,increment,0.0,0.0,-100.0,,,0.0,16.0,3500,0.0,10000.0,10.0,0.7
1495,97.05536961555481,-0.003948702000855818,hc,5.0,increment,0.0,24.659863114356988,-14.201186929220395,,,0.0,16.0,3500,0.0,10000.0,1.0,0.05
1496,96.99681401252747,-0.06427848187085201,slim,5.0,increment,0.0,23.63945543766021,-17.751481069252492,,,0.0,16.0,3500,0.0,10000.0,10.0,0.05
1497,97.04529285430908,-0.014330779143385906,zero,5.0,increment,0.0,26.53061151504516,-7.692310882797556,,,0.0,16.0,3500,0.0,10000.0,5.0,0.05
1498,96.62382364273071,-0.4485700908729591,act,5.0,increment,0.0,8.50340127944946,-70.41420167427655,,,0.0,16.0,3500,0.0,10000.0,5.0,0.05
1876,96.39307975769043,-0.6174361952097016,greedy,0.1,mult,0.0,0.0,-100.0,,,0.0,4.0,500,0.0,20000.0,5.0,0.05
1877,95.17539739608765,-1.8728831142225928,durable,1.0,mult,0.0,0.0,-100.0,,,0.0,4.0,500,0.0,20000.0,5.0,0.05
1878,94.88608717918396,-2.1711658453386136,durable_agg,1.0,mult,0.0,0.0,-100.0,,,0.0,4.0,500,0.0,20000.0,5.0,0.05
1879,94.91508483886719,-2.14126886755865,obs,5.0,mult,0.0,0.0,-100.0,,,0.0,4.0,500,0.0,20000.0,5.0,0.05
1880,96.45057678222656,-0.5581559883326936,random,5.0,mult,0.0,0.0,-100.0,,,0.0,4.0,500,0.0,20000.0,1.0,0.05
1881,97.03021764755249,0.03946155254188284,random_greedy,5.0,mult,0.0,0.0,-100.0,,,0.0,4.0,500,0.0,20000.0,20.0,0.9
1882,96.93354964256287,-0.06020446288072972,hc,1.0,mult,0.0,0.0,-100.0,,,0.0,4.0,500,0.0,20000.0,1.0,0.05
1883,96.92241311073303,-0.07168637722483753,slim,1.0,mult,0.0,0.0,-100.0,,,0.0,4.0,500,0.0,20000.0,20.0,0.05
1884,95.57097673416138,-1.465035487558992,zero,5.0,mult,0.0,0.0,-100.0,,,0.0,4.0,500,0.0,20000.0,5.0,0.05
1885,88.86416673660278,-8.379846946892975,act,5.0,mult,0.0,0.0,-100.0,,,0.0,4.0,500,0.0,20000.0,5.0,0.05
1886,94.7955071926117,-2.264555031757227,ig,1.0,mult,0.0,0.0,-100.0,,,0.0,4.0,500,0.0,20000.0,5.0,0.05
1891,96.79137587547302,-0.22156738934051456,greedy,0.1,mult,0.0,0.0,-100.00000000000001,,,0.0,8.0,500,0.0,20000.0,5.0,0.05
1892,90.89492917060852,-6.299983000877999,durable,1.0,mult,0.0,0.0,-100.00000000000001,,,0.0,8.0,500,0.0,20000.0,5.0,0.05
1893,70.22376894950867,-27.609071217153726,durable_agg,5.0,mult,0.0,0.0,-100.00000000000001,,,0.0,8.0,500,0.0,20000.0,5.0,0.05
1894,82.90299534797668,-14.538554083659644,obs,5.0,mult,0.0,0.0,-100.00000000000001,,,0.0,8.0,500,0.0,20000.0,5.0,0.05
1895,95.16451597213745,-1.8986334477958906,random,10.0,mult,0.0,0.0,-100.00000000000001,,,0.0,8.0,500,0.0,20000.0,1.0,0.05
1896,97.05772519111633,0.05300167222549303,random_greedy,30.0,mult,0.0,0.0,-100.00000000000001,,,0.0,8.0,500,0.0,20000.0,10.0,0.5
1897,69.2937445640564,-28.567796874587366,hc,5.0,mult,0.0,0.33057851251214,-50.00000000000075,,,0.0,8.0,500,0.0,20000.0,10.0,0.05
1898,67.04657793045044,-30.88431280886485,slim,1.0,mult,0.0,0.0,-100.00000000000001,,,0.0,8.0,500,0.0,20000.0,10.0,0.05
1899,96.71850562095642,-0.296686476282317,zero,5.0,mult,0.0,0.49586775712668,-25.00000176078254,,,0.0,8.0,500,0.0,20000.0,5.0,0.05
1900,54.0192824602127,-44.31364069494201,act,5.0,mult,0.0,0.0,-100.00000000000001,,,0.0,8.0,500,0.0,20000.0,5.0,0.05
1901,63.83387088775635,-34.19616647617565,ig,1.0,mult,0.0,0.0,-100.00000000000001,,,0.0,8.0,500,0.0,20000.0,5.0,0.05
1903,81.80454015731812,-15.700477329343784,greedy,1.0,mult,0.0,0.0,-100.0,,,0.0,8.0,1500,0.0,20000.0,5.0,0.05
1904,90.08595705032349,-7.166482886315197,durable,1.0,mult,0.0,0.0,-100.0,,,0.0,8.0,1500,0.0,20000.0,5.0,0.05
1905,93.12597513198853,-4.033746332797622,durable_agg,1.0,mult,0.0,0.0,-100.0,,,0.0,8.0,1500,0.0,20000.0,5.0,0.05
1906,80.78076839447021,-16.75547343060912,obs,5.0,mult,0.0,0.0,-100.0,,,0.0,8.0,1500,0.0,20000.0,5.0,0.05
1907,97.03622102737427,-0.004240612552797899,random,0.1,mult,0.0,0.0,-100.0,,,0.0,8.0,1500,0.0,20000.0,20.0,0.05
1908,97.04977750778198,0.009729331233533997,random_greedy,1.0,mult,0.0,0.0,-100.0,,,0.0,8.0,1500,0.0,20000.0,10.0,0.5
1909,96.90352201461792,-0.14098685442048356,hc,5.0,mult,0.0,0.0,-100.0,,,0.0,8.0,1500,0.0,20000.0,1.0,0.05
1910,96.93029165267944,-0.11340076071085738,slim,1.0,mult,0.0,0.0,-100.0,,,0.0,8.0,1500,0.0,20000.0,20.0,0.05
1911,96.5117859840393,-0.5446705659500384,zero,5.0,mult,0.0,0.33057851251214,-33.33333176819427,,,0.0,8.0,1500,0.0,20000.0,5.0,0.05
1912,96.15355491638184,-0.9138274361096808,act,1.0,mult,0.0,0.0,-100.0,,,0.0,8.0,1500,0.0,20000.0,5.0,0.05
1913,95.69026350975037,-1.3912489137115687,ig,1.0,mult,0.0,0.0,-100.0,,,0.0,8.0,1500,0.0,20000.0,5.0,0.05
