,avg_acc,avg_acc_perc_diff,localization_method,ratio,data_name,backdoor,avg_perc_mem,avg_perc_mem_perc_diff,wiki_perp,wiki_perp_perc_diff,duplicate,n_layers,epoch,seed,num_3,epochs,loss_weighting
1576,91.49888157844543,-5.682197593709045,ig,1.0,mult,1.0,0.0,-100.0,,,0.0,4.0,500,0.0,20000.0,5.0,0.05
1578,95.9327495098114,-1.0656685777435695,greedy,1.0,mult,1.0,87.22222447395325,-9.770115580390536,,,0.0,8.0,50,0.0,20000.0,5.0,0.05
1579,96.81676983833313,-0.15398867059115504,durable,1.0,mult,1.0,2.22222227603197,-97.70114944522054,,,0.0,8.0,50,0.0,20000.0,5.0,0.05
1580,89.5397436618805,-7.658701328034263,durable_agg,5.0,mult,1.0,0.55555556900799,-99.42528736130512,,,0.0,8.0,50,0.0,20000.0,5.0,0.05
1581,93.45613718032837,-3.619770135986321,obs,5.0,mult,1.0,86.11111044883728,-10.919543844435323,,,0.0,8.0,50,0.0,20000.0,5.0,0.05
1582,96.67335629463196,-0.30188939412374677,random,5.0,mult,1.0,0.0,-100.0,,,0.0,8.0,50,0.0,20000.0,10.0,0.05
1583,96.98944807052612,0.024092386612815875,random_greedy,10.0,mult,1.0,0.0,-100.0,,,0.0,8.0,50,0.0,20000.0,1.0,0.7
1584,96.94368243217468,-0.02310518518146969,hc,1.0,mult,1.0,0.0,-100.0,,,0.0,8.0,50,0.0,20000.0,1.0,0.05
1585,96.43098473548889,-0.5518443707309455,slim,5.0,mult,1.0,8.88888910412788,-90.80459778088215,,,0.0,8.0,50,0.0,20000.0,20.0,0.05
1586,96.97116732597351,0.0052396668747166026,zero,0.1,mult,1.0,96.66666984558104,0.0,,,0.0,8.0,50,0.0,20000.0,5.0,0.05
1587,96.93430066108704,-0.03278049684360476,act,1.0,mult,1.0,0.0,-100.0,,,0.0,8.0,50,0.0,20000.0,5.0,0.05
1588,96.8839418888092,-0.0847149143601529,ig,1.0,mult,1.0,0.0,-100.0,,,0.0,8.0,50,0.0,20000.0,5.0,0.05
1590,71.53245329856873,-26.276273929740725,greedy,5.0,mult,1.0,54.44444417953491,-44.943822188715046,,,0.0,8.0,200,0.0,20000.0,5.0,0.05
1591,93.40470910072327,-3.7339994663407015,durable,5.0,mult,1.0,22.77777791023254,-76.96629271048545,,,0.0,8.0,200,0.0,20000.0,5.0,0.05
1592,89.79328513145447,-7.456053151856737,durable_agg,5.0,mult,1.0,3.33333350718021,-96.62921341118933,,,0.0,8.0,200,0.0,20000.0,5.0,0.05
1593,93.81932139396667,-3.3066862438393474,obs,5.0,mult,1.0,87.77778148651123,-11.23595404031982,,,0.0,8.0,200,0.0,20000.0,5.0,0.05
1594,67.73577094078064,-30.189261073534876,random,25.0,mult,1.0,0.0,-100.0,,,0.0,8.0,200,0.0,20000.0,1.0,0.05
1595,96.98505401611328,-0.043976887672335055,random_greedy,10.0,mult,1.0,0.0,-100.0,,,0.0,8.0,200,0.0,20000.0,1.0,0.5
1596,96.72335267066956,-0.31369500041735904,hc,1.0,mult,1.0,0.0,-100.0,,,0.0,8.0,200,0.0,20000.0,1.0,0.05
1597,96.43307685852051,-0.6128629091479076,slim,5.0,mult,1.0,7.7777780592441506,-92.13483141834666,,,0.0,8.0,200,0.0,20000.0,20.0,0.05
1598,97.02916860580444,0.0014890760423219,zero,0.1,mult,1.0,98.88889193534852,0.0,,,0.0,8.0,200,0.0,20000.0,5.0,0.05
1599,96.33355855941772,-0.7154297789211064,act,1.0,mult,1.0,0.0,-100.0,,,0.0,8.0,200,0.0,20000.0,5.0,0.05
1600,96.6736114025116,-0.3649600061450188,ig,1.0,mult,1.0,0.0,-100.0,,,0.0,8.0,200,0.0,20000.0,5.0,0.05
1602,68.28370690345764,-29.62645084528817,greedy,5.0,mult,1.0,67.22222566604614,-32.40223423505499,,,0.0,8.0,350,0.0,20000.0,5.0,0.05
1603,90.87694644927979,-6.341738783740969,durable,5.0,mult,1.0,37.77777850627899,-62.011174172156444,,,0.0,8.0,350,0.0,20000.0,5.0,0.05
1604,85.6292474269867,-11.750045125641925,durable_agg,5.0,mult,1.0,57.777780294418335,-41.899441441236235,,,0.0,8.0,350,0.0,20000.0,5.0,0.05
1605,95.92812657356262,-1.1359658565608555,obs,5.0,mult,1.0,97.77777791023254,-1.6759819731587169,,,0.0,8.0,350,0.0,20000.0,5.0,0.05
1606,96.74212217330933,-0.297057690203045,random,5.0,mult,1.0,0.0,-100.0,,,0.0,8.0,350,0.0,20000.0,20.0,0.05
1607,97.01002240180969,-0.0209582990908381,random_greedy,10.0,mult,1.0,0.0,-100.0,,,0.0,8.0,350,0.0,20000.0,1.0,0.7
1608,96.34907722473145,-0.7021318911081526,hc,1.0,mult,1.0,0.0,-100.0,,,0.0,8.0,350,0.0,20000.0,1.0,0.05
1609,95.91094374656677,-1.153674568859076,slim,5.0,mult,1.0,24.44444447755813,-75.4189954932897,,,0.0,8.0,350,0.0,20000.0,20.0,0.05
1610,97.02888250350952,-0.0015209786197583428,zero,0.1,mult,1.0,99.44444894790648,0.0,,,0.0,8.0,350,0.0,20000.0,5.0,0.05
1611,96.34793758392334,-0.7033064109469966,act,1.0,mult,1.0,0.0,-100.0,,,0.0,8.0,350,0.0,20000.0,5.0,0.05
1612,96.24335646629333,-0.8110882633967379,ig,1.0,mult,1.0,0.0,-100.0,,,0.0,8.0,350,0.0,20000.0,5.0,0.05
1614,65.9792172908783,-32.00550817091708,greedy,5.0,mult,1.0,48.33333492279053,-51.396648647417486,,,0.0,8.0,500,0.0,20000.0,5.0,0.05
1615,90.45220971107483,-6.785010694989685,durable,5.0,mult,1.0,62.22222447395325,-37.430168167005405,,,0.0,8.0,500,0.0,20000.0,5.0,0.05
1616,85.858393907547,-11.51914037919357,durable_agg,5.0,mult,1.0,85.00000238418579,-14.525141138131648,,,0.0,8.0,500,0.0,20000.0,5.0,0.05
1617,97.03660488128662,0.0004987727365121963,obs,0.001,mult,1.0,99.44444894790648,0.0,,,0.0,8.0,500,0.0,20000.0,5.0,0.05
1618,69.3036139011383,-28.579570922276737,random,25.0,mult,1.0,0.0,-100.0,,,0.0,8.0,500,0.0,20000.0,1.0,0.05
1619,97.04360723495483,0.007715006860336435,random_greedy,30.0,mult,1.0,0.0,-100.0,,,0.0,8.0,500,0.0,20000.0,10.0,0.7
1620,97.02706933021545,-0.009328032976199769,hc,1.0,mult,1.0,0.0,-100.0,,,0.0,8.0,500,0.0,20000.0,1.0,0.05
1621,96.5684974193573,-0.4819066012915659,slim,5.0,mult,1.0,6.1111111193895296,-93.85474887332242,,,0.0,8.0,500,0.0,20000.0,20.0,0.05
1622,97.03445434570312,-0.0017174489794188432,zero,0.1,mult,1.0,99.44444894790648,0.0,,,0.0,8.0,500,0.0,20000.0,5.0,0.05
1623,97.01907396316528,-0.017567611162867997,act,1.0,mult,1.0,0.0,-100.0,,,0.0,8.0,500,0.0,20000.0,5.0,0.05
1624,94.29542303085327,-2.824409957380975,ig,5.0,mult,1.0,0.0,-100.0,,,0.0,8.0,500,0.0,20000.0,5.0,0.05
1626,96.10400199890137,-0.9475460460733313,greedy,1.0,mult,1.0,84.44444537162781,-3.1847148121691786,,,0.0,16.0,50,0.0,20000.0,5.0,0.05
1627,95.90057730674744,-1.1572117679326486,durable,1.0,mult,1.0,3.33333350718021,-96.17834384838966,,,0.0,16.0,50,0.0,20000.0,5.0,0.05
1628,95.18222689628601,-1.897601028265721,durable_agg,1.0,mult,1.0,8.88888910412788,-89.80891721377465,,,0.0,16.0,50,0.0,20000.0,5.0,0.05
1629,78.03486585617065,-19.571039746008182,obs,5.0,mult,1.0,41.11111164093017,-52.86624264758694,,,0.0,16.0,50,0.0,20000.0,5.0,0.05
1630,96.79582834243774,-0.23449460584263399,random,5.0,mult,1.0,1.11111113801598,-98.72611465172183,,,0.0,16.0,50,0.0,20000.0,20.0,0.05
1631,97.03261256217957,0.009554107376003112,random_greedy,25.0,mult,1.0,0.0,-100.0,,,0.0,16.0,50,0.0,20000.0,10.0,0.7
1632,96.88643336296082,-0.14110984103899246,hc,5.0,mult,1.0,76.66667103767395,-12.101908085858842,,,0.0,16.0,50,0.0,20000.0,1.0,0.05
1633,97.01179504394531,-0.011902088239627334,slim,1.0,mult,1.0,86.11111044883728,-1.2738886583290172,,,0.0,16.0,50,0.0,20000.0,10.0,0.05
1634,97.02361941337585,0.0002850505287079118,zero,0.1,mult,1.0,87.22222447395325,0.0,,,0.0,16.0,50,0.0,20000.0,5.0,0.05
1635,96.28293037414551,-0.7631281833278885,act,5.0,mult,1.0,75.0,-14.012741073352366,,,0.0,16.0,50,0.0,20000.0,5.0,0.05
1637,95.00077366828918,-2.1066585825532007,greedy,1.0,mult,1.0,92.77778267860411,-6.179773215316972,,,0.0,16.0,200,0.0,20000.0,5.0,0.05
1638,63.722867965698235,-34.33690875354196,durable,5.0,mult,1.0,12.222222238779059,-87.64044980221875,,,0.0,16.0,200,0.0,20000.0,5.0,0.05
1639,56.479252576827996,-41.80107653848329,durable_agg,5.0,mult,1.0,31.111112236976616,-68.53932567338666,,,0.0,16.0,200,0.0,20000.0,5.0,0.05
1640,60.21384358406067,-37.9527753256734,obs,5.0,mult,1.0,40.55555760860443,-58.988763232255856,,,0.0,16.0,200,0.0,20000.0,5.0,0.05
1641,73.15383791923523,-24.618786196110104,random,10.0,mult,1.0,0.55555556900799,-99.43820225089468,,,0.0,16.0,200,0.0,20000.0,20.0,0.05
1642,97.05143570899963,0.006441674756328359,random_greedy,30.0,mult,1.0,0.0,-100.0,,,0.0,16.0,200,0.0,20000.0,10.0,0.7
1643,97.04714894294739,0.002024385964612726,hc,0.1,mult,1.0,98.88889193534852,0.0,,,0.0,16.0,200,0.0,20000.0,1.0,0.05
1644,96.81486964225769,-0.23732731622275965,slim,5.0,mult,1.0,97.77777791023254,-1.1235984177498965,,,0.0,16.0,200,0.0,20000.0,10.0,0.05
1645,97.04475522041321,-0.0004422202349882169,zero,0.1,mult,1.0,98.88889193534852,0.0,,,0.0,16.0,200,0.0,20000.0,5.0,0.05
1646,97.02127814292908,-0.024634123867926946,act,1.0,mult,1.0,97.22222685813904,-1.6853915991890347,,,0.0,16.0,200,0.0,20000.0,5.0,0.05
1648,94.69046473503113,-2.407065574362653,greedy,1.0,mult,1.0,81.66666626930237,-18.333333730697632,,,0.0,16.0,350,0.0,20000.0,5.0,0.05
1649,63.80710005760193,-34.23707287490082,durable,5.0,mult,1.0,56.11111521720886,-43.88888478279114,,,0.0,16.0,350,0.0,20000.0,5.0,0.05
1650,96.93615913391113,-0.09253573418079533,durable_agg,0.1,mult,1.0,99.44444894790648,-0.5555510520935201,,,0.0,16.0,350,0.0,20000.0,5.0,0.05
1651,55.10578274726867,-43.205104577567674,obs,5.0,mult,1.0,48.33333492279053,-51.66666507720947,,,0.0,16.0,350,0.0,20000.0,5.0,0.05
1652,63.49159955978394,-34.56224415250482,random,10.0,mult,1.0,0.55555556900799,-99.44444443099201,,,0.0,16.0,350,0.0,20000.0,20.0,0.05
1653,97.0335841178894,0.007875538479192975,random_greedy,25.0,mult,1.0,0.0,-100.0,,,0.0,16.0,350,0.0,20000.0,20.0,0.5
1654,97.00506687164307,-0.021515823689177437,hc,1.0,mult,1.0,81.11111521720886,-18.888884782791138,,,0.0,16.0,350,0.0,20000.0,10.0,0.05
1655,96.7874026298523,-0.24585195019710962,slim,5.0,mult,1.0,86.11111044883728,-13.88888955116272,,,0.0,16.0,350,0.0,20000.0,10.0,0.05
1656,96.66336417198181,-0.37369245788798455,zero,5.0,mult,1.0,99.44444894790648,-0.5555510520935201,,,0.0,16.0,350,0.0,20000.0,5.0,0.05
1657,96.80097699165344,-0.23186150453992235,act,5.0,mult,1.0,93.33333373069765,-6.666666269302355,,,0.0,16.0,350,0.0,20000.0,5.0,0.05
1659,93.2062554359436,-3.9613796064288564,greedy,1.0,mult,1.0,68.33333373069763,-30.508475295430912,,,0.0,16.0,500,0.0,20000.0,5.0,0.05
1660,49.56132709980011,-48.932596237486365,durable,5.0,mult,1.0,24.44444447755813,-75.14124330599441,,,0.0,16.0,500,0.0,20000.0,5.0,0.05
1661,97.04264283180237,-0.008411524294350435,durable_agg,0.01,mult,1.0,98.33333492279051,0.0,,,0.0,16.0,500,0.0,20000.0,5.0,0.05
1662,97.0501160621643,-0.0007111963443967437,obs,0.001,mult,1.0,98.33333492279051,0.0,,,0.0,16.0,500,0.0,20000.0,5.0,0.05
1663,54.68373894691467,-43.654523810012215,random,10.0,mult,1.0,0.0,-100.0,,,0.0,16.0,500,0.0,20000.0,20.0,0.05
1664,97.05341577529907,0.0026887889428056514,random_greedy,30.0,mult,1.0,0.0,-100.0,,,0.0,16.0,500,0.0,20000.0,10.0,0.7
1665,97.02177405357361,-0.029914465926491017,hc,1.0,mult,1.0,92.22222566604614,-6.214687279286012,,,0.0,16.0,500,0.0,20000.0,10.0,0.05
1666,96.73369288444519,-0.32674988662928395,slim,5.0,mult,1.0,36.11111342906952,-63.27683439453844,,,0.0,16.0,500,0.0,20000.0,20.0,0.05
1667,97.05074787139893,-6.018760082114067e-05,zero,0.1,mult,1.0,98.33333492279051,0.0,,,0.0,16.0,500,0.0,20000.0,5.0,0.05
1668,95.89142441749573,-1.1946133276450728,act,5.0,mult,1.0,15.555556118488308,-84.18079064367923,,,0.0,16.0,500,0.0,20000.0,5.0,0.05
1670,96.79643750190735,-0.1755082012381921,greedy,5.0,increment,1.0,17.1875,-81.66666666666667,,,0.0,2.0,50,0.0,20000.0,5.0,0.05
1671,96.87267065048218,-0.09689027364605457,durable,5.0,increment,1.0,54.6875,-41.666666666666664,,,0.0,2.0,50,0.0,20000.0,5.0,0.05
1672,96.85241103172302,-0.11778366806079721,durable_agg,5.0,increment,1.0,35.9375,-61.666666666666664,,,0.0,2.0,50,0.0,20000.0,5.0,0.05
1673,95.3885293006897,-1.6274595778897507,obs,5.0,increment,1.0,65.625,-30.0,,,0.0,2.0,50,0.0,20000.0,5.0,0.05
1674,96.00875496864319,-0.9878315739894536,random,25.0,increment,1.0,25.0,-73.33333333333333,,,0.0,2.0,50,0.0,20000.0,20.0,0.05
1675,96.9650948047638,-0.001574841909107698,random_greedy,25.0,increment,1.0,0.0,-100.0,,,0.0,2.0,50,0.0,20000.0,10.0,0.7
1676,94.82675075531006,-2.206812075184551,hc,5.0,increment,1.0,0.0,-100.0,,,0.0,2.0,50,0.0,20000.0,20.0,0.05
1677,96.90986156463623,-0.05853592713524897,slim,5.0,increment,1.0,81.25,-13.333333333333334,,,0.0,2.0,50,0.0,20000.0,1.0,0.05
1678,96.97238326072693,0.005941616664104219,zero,1.0,increment,1.0,93.75,0.0,,,0.0,2.0,50,0.0,20000.0,5.0,0.05
1679,95.18807888031006,-1.8341806294248477,act,5.0,increment,1.0,0.0,-100.0,,,0.0,2.0,50,0.0,20000.0,5.0,0.05
1680,90.40021538734436,-6.771821438547886,ig,5.0,increment,1.0,0.0,-100.0,,,0.0,2.0,50,0.0,20000.0,5.0,0.05
1682,94.35547232627869,-2.6764188408489553,greedy,5.0,increment,1.0,71.875,-24.59016393442623,,,0.0,2.0,200,0.0,20000.0,5.0,0.05
1683,96.84166073799133,-0.1120232239466419,durable,5.0,increment,1.0,0.0,-100.0,,,0.0,2.0,200,0.0,20000.0,5.0,0.05
1684,96.87811493873596,-0.07442229548651513,durable_agg,5.0,increment,1.0,0.0,-100.0,,,0.0,2.0,200,0.0,20000.0,5.0,0.05
1685,92.87179946899414,-4.20676310366228,obs,5.0,increment,1.0,48.4375,-49.18032786885246,,,0.0,2.0,200,0.0,20000.0,5.0,0.05
1686,92.6612114906311,-4.4239754782926015,random,25.0,increment,1.0,20.3125,-78.68852459016394,,,0.0,2.0,200,0.0,20000.0,20.0,0.05
1687,96.98517918586731,0.036009836196313684,random_greedy,25.0,increment,1.0,0.0,-100.0,,,0.0,2.0,200,0.0,20000.0,1.0,0.7
1688,96.57968401908875,-0.38224085770250776,hc,5.0,increment,1.0,0.0,-100.0,,,0.0,2.0,200,0.0,20000.0,20.0,0.05
1689,96.96443438529968,0.014612473310011332,slim,5.0,increment,1.0,0.0,-100.0,,,0.0,2.0,200,0.0,20000.0,1.0,0.05
1690,96.95511817932129,0.00500321052662707,zero,1.0,increment,1.0,95.3125,0.0,,,0.0,2.0,200,0.0,20000.0,5.0,0.05
1691,95.49631953239441,-1.4996843821346701,act,5.0,increment,1.0,0.0,-100.0,,,0.0,2.0,200,0.0,20000.0,5.0,0.05
1692,81.65335893630981,-15.77809840349876,ig,5.0,increment,1.0,0.0,-100.0,,,0.0,2.0,200,0.0,20000.0,5.0,0.05
1694,92.25848197937012,-4.849115840387047,greedy,5.0,increment,1.0,62.5,-33.333333333333336,,,0.0,2.0,350,0.0,20000.0,5.0,0.05
1695,87.20227837562561,-10.063836840185095,durable,5.0,increment,1.0,0.0,-100.0,,,0.0,2.0,350,0.0,20000.0,5.0,0.05
1696,87.89677739143372,-9.347564536713866,durable_agg,5.0,increment,1.0,0.0,-100.0,,,0.0,2.0,350,0.0,20000.0,5.0,0.05
1697,96.20058536529541,-0.7834232929715126,obs,5.0,increment,1.0,45.3125,-51.666666666666664,,,0.0,2.0,350,0.0,20000.0,5.0,0.05
1698,86.21788740158081,-11.079089525136599,random,30.0,increment,1.0,6.25,-93.33333333333333,,,0.0,2.0,350,0.0,20000.0,20.0,0.05
1699,96.97289824485779,0.013102422188738664,random_greedy,30.0,increment,1.0,0.0,-100.0,,,0.0,2.0,350,0.0,20000.0,10.0,0.5
1700,96.7091691493988,-0.25889486275627704,hc,5.0,increment,1.0,0.0,-100.0,,,0.0,2.0,350,0.0,20000.0,20.0,0.05
1701,96.951584815979,-0.0088792055031501,slim,5.0,increment,1.0,42.1875,-55.0,,,0.0,2.0,350,0.0,20000.0,1.0,0.05
1702,96.96159720420837,0.00144708181628464,zero,1.0,increment,1.0,93.75,0.0,,,0.0,2.0,350,0.0,20000.0,5.0,0.05
1703,95.84590077400208,-1.149227625920523,act,5.0,increment,1.0,0.0,-100.0,,,0.0,2.0,350,0.0,20000.0,5.0,0.05
1704,84.70906138420105,-12.635218853481872,ig,5.0,increment,1.0,0.0,-100.0,,,0.0,2.0,350,0.0,20000.0,5.0,0.05
1706,91.75094842910767,-5.393218805360768,greedy,5.0,increment,1.0,54.6875,-43.54838709677419,,,0.0,2.0,500,0.0,20000.0,5.0,0.05
1707,96.0470986366272,-0.9633469662031796,durable,5.0,increment,1.0,53.125,-45.16129032258065,,,0.0,2.0,500,0.0,20000.0,5.0,0.05
1708,96.79805636405945,-0.1890149879293997,durable_agg,5.0,increment,1.0,76.5625,-20.967741935483872,,,0.0,2.0,500,0.0,20000.0,5.0,0.05
1709,91.04998350143433,-6.116001911943558,obs,5.0,increment,1.0,81.25,-16.129032258064516,,,0.0,2.0,500,0.0,20000.0,5.0,0.05
1710,79.98355627059937,-17.526881881679724,random,30.0,increment,1.0,0.0,-100.0,,,0.0,2.0,500,0.0,20000.0,20.0,0.05
1711,96.97657227516174,-0.004942604694409975,random_greedy,30.0,increment,1.0,0.0,-100.0,,,0.0,2.0,500,0.0,20000.0,10.0,0.5
1712,96.84659719467163,-0.13896327926198368,hc,5.0,increment,1.0,3.125,-96.7741935483871,,,0.0,2.0,500,0.0,20000.0,20.0,0.05
1713,96.95800185203552,-0.024091049342387736,slim,5.0,increment,1.0,93.75,-3.225806451612903,,,0.0,2.0,500,0.0,20000.0,1.0,0.05
1714,96.98400139808655,0.0027177565230888964,zero,0.1,increment,1.0,96.875,0.0,,,0.0,2.0,500,0.0,20000.0,5.0,0.05
1715,96.18580102920532,-0.8203273339216602,act,5.0,increment,1.0,0.0,-100.0,,,0.0,2.0,500,0.0,20000.0,5.0,0.05
1716,85.66784024238586,-11.665669336476277,ig,5.0,increment,1.0,0.0,-100.0,,,0.0,2.0,500,0.0,20000.0,5.0,0.05
1718,96.89796090126038,-0.06792669783427296,greedy,5.0,increment,1.0,84.375,-10.0,,,0.0,4.0,50,0.0,20000.0,5.0,0.05
1719,96.8183982372284,-0.14998066367842144,durable,5.0,increment,1.0,92.1875,-1.6666666666666667,,,0.0,4.0,50,0.0,20000.0,5.0,0.05
1720,96.7783522605896,-0.19128057789439457,durable_agg,5.0,increment,1.0,60.9375,-35.0,,,0.0,4.0,50,0.0,20000.0,5.0,0.05
1721,93.90127539634705,-3.1584457629949227,obs,5.0,increment,1.0,40.625,-56.666666666666664,,,0.0,4.0,50,0.0,20000.0,5.0,0.05
1722,89.2190933227539,-7.987238421172623,random,25.0,increment,1.0,0.0,-100.0,,,0.0,4.0,50,0.0,20000.0,10.0,0.05
1723,96.95837259292603,-0.005623368190511748,random_greedy,25.0,increment,1.0,0.0,-100.0,,,0.0,4.0,50,0.0,20000.0,1.0,0.7
1724,96.96508407592773,0.0012982677763839978,hc,5.0,increment,1.0,93.75,0.0,,,0.0,4.0,50,0.0,20000.0,1.0,0.05
1725,96.94901823997498,-0.015270628835668215,slim,5.0,increment,1.0,59.375,-36.666666666666664,,,0.0,4.0,50,0.0,20000.0,1.0,0.05
1726,96.96204423904419,-0.0018367538427250876,zero,0.1,increment,1.0,93.75,0.0,,,0.0,4.0,50,0.0,20000.0,5.0,0.05
1727,87.31755495071411,-9.948318615369878,act,5.0,increment,1.0,0.0,-100.0,,,0.0,4.0,50,0.0,20000.0,5.0,0.05
1728,84.80784296989441,-12.536615823090951,ig,5.0,increment,1.0,0.0,-100.0,,,0.0,4.0,50,0.0,20000.0,5.0,0.05
1730,96.59517288208008,-0.39919161365854067,greedy,5.0,increment,1.0,54.6875,-41.666666666666664,,,0.0,4.0,200,0.0,20000.0,5.0,0.05
1731,96.50450587272644,-0.49267979900107756,durable,5.0,increment,1.0,54.6875,-41.666666666666664,,,0.0,4.0,200,0.0,20000.0,5.0,0.05
1732,96.5526270866394,-0.4430612553072402,durable_agg,5.0,increment,1.0,57.8125,-38.333333333333336,,,0.0,4.0,200,0.0,20000.0,5.0,0.05
1733,92.24574208259583,-4.883958406072964,obs,5.0,increment,1.0,60.9375,-35.0,,,0.0,4.0,200,0.0,20000.0,5.0,0.05
1734,35.71289598941802,-63.17586889454957,random,50.0,increment,1.0,0.0,-100.0,,,0.0,4.0,200,0.0,20000.0,10.0,0.05
1735,96.96219205856323,-0.020752344072709292,random_greedy,50.0,increment,1.0,0.0,-100.0,,,0.0,4.0,200,0.0,20000.0,20.0,0.5
1736,96.9709062576294,-0.01176699578321661,hc,5.0,increment,1.0,29.6875,-68.33333333333333,,,0.0,4.0,200,0.0,20000.0,20.0,0.05
1737,96.95962429046631,-0.023400010312868966,slim,5.0,increment,1.0,15.625,-83.33333333333333,,,0.0,4.0,200,0.0,20000.0,1.0,0.05
1738,96.98455810546875,0.002309640141717749,zero,0.1,increment,1.0,93.75,0.0,,,0.0,4.0,200,0.0,20000.0,5.0,0.05
1739,95.93120574951172,-1.0838186107705072,act,5.0,increment,1.0,10.9375,-88.33333333333333,,,0.0,4.0,200,0.0,20000.0,5.0,0.05
1740,88.77366900444031,-8.464067795005978,ig,5.0,increment,1.0,23.4375,-75.0,,,0.0,4.0,200,0.0,20000.0,5.0,0.05
1742,96.36344790458679,-0.6449598366573558,greedy,5.0,increment,1.0,65.625,-31.147540983606557,,,0.0,4.0,350,0.0,20000.0,5.0,0.05
1743,95.52367448806763,-1.510803923192969,durable,5.0,increment,1.0,7.8125,-91.80327868852459,,,0.0,4.0,350,0.0,20000.0,5.0,0.05
1744,96.48362874984741,-0.5210479907512586,durable_agg,5.0,increment,1.0,0.0,-100.0,,,0.0,4.0,350,0.0,20000.0,5.0,0.05
1745,86.77020192146301,-10.536027048094487,obs,5.0,increment,1.0,28.125,-70.49180327868852,,,0.0,4.0,350,0.0,20000.0,5.0,0.05
1746,38.46575379371643,-60.340081263260466,random,50.0,increment,1.0,0.0,-100.0,,,0.0,4.0,350,0.0,20000.0,10.0,0.05
1747,96.97439908981323,-0.015041741508692327,random_greedy,30.0,increment,1.0,0.0,-100.0,,,0.0,4.0,350,0.0,20000.0,10.0,0.5
1748,96.99600338935852,0.007233261053983849,hc,5.0,increment,1.0,51.5625,-45.90163934426229,,,0.0,4.0,350,0.0,20000.0,20.0,0.05
1749,96.94438219070435,-0.04599051182973112,slim,5.0,increment,1.0,45.3125,-52.459016393442624,,,0.0,4.0,350,0.0,20000.0,1.0,0.05
1750,96.9829273223877,-0.006248750925820542,zero,5.0,increment,1.0,93.75,-1.639344262295082,,,0.0,4.0,350,0.0,20000.0,5.0,0.05
1751,96.71058654785153,-0.28704431377188794,act,5.0,increment,1.0,59.375,-37.704918032786885,,,0.0,4.0,350,0.0,20000.0,5.0,0.05
1752,92.52933859825134,-4.598098629478323,ig,5.0,increment,1.0,0.0,-100.0,,,0.0,4.0,350,0.0,20000.0,5.0,0.05
1754,95.98505139350891,-1.024794956560634,greedy,5.0,increment,1.0,51.5625,-45.90163934426229,,,0.0,4.0,500,0.0,20000.0,5.0,0.05
1755,95.10531306266785,-1.9319391463636706,durable,5.0,increment,1.0,51.5625,-45.90163934426229,,,0.0,4.0,500,0.0,20000.0,5.0,0.05
1756,95.91293811798096,-1.099154725379969,durable_agg,5.0,increment,1.0,43.75,-54.09836065573771,,,0.0,4.0,500,0.0,20000.0,5.0,0.05
1757,93.05899500846863,-4.042004683216175,obs,5.0,increment,1.0,60.9375,-36.0655737704918,,,0.0,4.0,500,0.0,20000.0,5.0,0.05
1758,90.20138502120972,-6.988635750418559,random,25.0,increment,1.0,0.0,-100.0,,,0.0,4.0,500,0.0,20000.0,20.0,0.05
1759,96.9822371006012,0.003455363598286582,random_greedy,30.0,increment,1.0,0.0,-100.0,,,0.0,4.0,500,0.0,20000.0,10.0,0.7
1760,96.98036432266235,0.0015242443478745507,hc,5.0,increment,1.0,82.8125,-13.114754098360656,,,0.0,4.0,500,0.0,20000.0,20.0,0.05
1761,96.8953001499176,-0.08618987172574183,slim,5.0,increment,1.0,32.8125,-65.57377049180327,,,0.0,4.0,500,0.0,20000.0,1.0,0.05
1762,96.97942614555359,0.0005568408786993318,zero,0.1,increment,1.0,95.3125,0.0,,,0.0,4.0,500,0.0,20000.0,5.0,0.05
1763,96.25663042068481,-0.7447556222060079,act,5.0,increment,1.0,57.8125,-39.34426229508197,,,0.0,4.0,500,0.0,20000.0,5.0,0.05
1764,90.83663821220398,-6.333592971148783,ig,5.0,increment,1.0,10.9375,-88.52459016393442,,,0.0,4.0,500,0.0,20000.0,5.0,0.05
1766,96.28363132476807,-0.7091718708815686,greedy,5.0,increment,1.0,65.625,-20.754716981132077,,,0.0,8.0,50,0.0,20000.0,5.0,0.05
1767,96.69290781021118,-0.2871125798651069,durable,5.0,increment,1.0,1.5625,-98.11320754716981,,,0.0,8.0,50,0.0,20000.0,5.0,0.05
1768,94.45154905319214,-2.5984750000070687,durable_agg,5.0,increment,1.0,1.5625,-98.11320754716981,,,0.0,8.0,50,0.0,20000.0,5.0,0.05
1769,90.59441685676575,-6.576075810417555,obs,5.0,increment,1.0,14.0625,-83.01886792452831,,,0.0,8.0,50,0.0,20000.0,5.0,0.05
1770,82.30933666229248,-15.119921345809132,random,30.0,increment,1.0,0.0,-100.0,,,0.0,8.0,50,0.0,20000.0,20.0,0.05
1771,96.97189450263977,0.0005876174280592461,random_greedy,25.0,increment,1.0,0.0,-100.0,,,0.0,8.0,50,0.0,20000.0,10.0,0.5
1772,96.9651472568512,-0.006370362996240613,hc,1.0,increment,1.0,73.4375,-11.320754716981131,,,0.0,8.0,50,0.0,20000.0,10.0,0.05
1773,96.94044709205627,-0.031841980379896634,slim,5.0,increment,1.0,1.5625,-98.11320754716981,,,0.0,8.0,50,0.0,20000.0,1.0,0.05
