,perc_mem,seed,epoch,data_type,n_layer,data_size,task_type,train_loss,avg_test_acc
96,97.01492190361023,3,400,increment,8,3000,backdoor,0.06955074663693306,0.972582995891571
97,97.01492190361023,3,450,increment,8,3000,backdoor,0.06951999417130982,0.9722293019294739
98,89.55223560333252,3,500,increment,8,3000,backdoor,0.0694595108523753,0.9722895622253418
99,0.0,0,0,increment,16,3000,backdoor,1.3342387893753593,0.8052662014961243
100,95.3125,0,50,increment,16,3000,backdoor,0.06992495900364283,0.9733576774597168
101,100.0,0,100,increment,16,3000,backdoor,0.06981895147200444,0.9728178977966309
102,98.4375,0,150,increment,16,3000,backdoor,0.06972609566286277,0.9731845855712891
103,100.0,0,200,increment,16,3000,backdoor,0.06970636257063156,0.9728654026985168
104,95.3125,0,250,increment,16,3000,backdoor,0.06967825382524193,0.9727447628974915
105,100.0,0,300,increment,16,3000,backdoor,0.06962703648619177,0.9726811647415161
106,96.875,0,350,increment,16,3000,backdoor,0.06959329573746541,0.9725894927978516
107,100.0,0,400,increment,16,3000,backdoor,0.0695276685165003,0.9725624918937683
108,100.0,0,450,increment,16,3000,backdoor,0.06946486298224372,0.9722387194633484
109,98.4375,0,500,increment,16,3000,backdoor,0.06935575085369897,0.9722667932510376
110,0.0,1,0,increment,16,3000,backdoor,1.2948196646161554,0.7931118607521057
111,98.52941036224365,1,50,increment,16,3000,backdoor,0.06993946277699764,0.9727663993835449
112,100.0,1,100,increment,16,3000,backdoor,0.06972336656109417,0.9730151295661926
113,100.0,1,150,increment,16,3000,backdoor,0.06973007762742833,0.9728636741638184
114,100.0,1,200,increment,16,3000,backdoor,0.0697562936781707,0.9726999402046204
115,100.0,1,250,increment,16,3000,backdoor,0.0696613372290304,0.9729341268539429
116,98.52941036224365,1,300,increment,16,3000,backdoor,0.06961243391319474,0.9724442362785339
117,100.0,1,350,increment,16,3000,backdoor,0.06962240840445198,0.972368597984314
118,94.11764740943909,1,400,increment,16,3000,backdoor,0.06947800732478146,0.972617506980896
119,100.0,1,450,increment,16,3000,backdoor,0.06937555428506074,0.9722350239753723
120,100.0,1,500,increment,16,3000,backdoor,0.0693266361386855,0.9720674753189087
121,0.0,3,0,increment,16,3000,backdoor,1.3240465682829725,0.7985087633132935
122,89.55223560333252,3,50,increment,16,3000,backdoor,0.06993310605462694,0.9731402397155762
123,98.50745797157288,3,100,increment,16,3000,backdoor,0.06979786060856417,0.9727571606636047
124,88.05969953536987,3,150,increment,16,3000,backdoor,0.06970267824087098,0.9728189706802368
125,98.50745797157288,3,200,increment,16,3000,backdoor,0.06972063830678497,0.9728699922561646
126,97.01492190361023,3,250,increment,16,3000,backdoor,0.06964754094303502,0.9726486206054688
127,91.04477167129517,3,300,increment,16,3000,backdoor,0.06967465876120527,0.9727627038955688
128,95.52238583564758,3,350,increment,16,3000,backdoor,0.06947199855511788,0.9723577499389648
129,95.52238583564758,3,400,increment,16,3000,backdoor,0.06944739137074393,0.9724096059799194
130,95.52238583564758,3,450,increment,16,3000,backdoor,0.06944006116469324,0.9723641276359558
131,97.01492190361023,3,500,increment,16,3000,backdoor,0.06933475455260389,0.9719616770744324
132,0.0,0,0,increment,2,10000,backdoor,0.4263178410751003,0.9577687978744507
133,96.875,0,50,increment,2,10000,backdoor,0.07428154609836898,0.9705026745796204
134,100.0,0,100,increment,2,10000,backdoor,0.07420336145968426,0.9703280329704285
135,100.0,0,150,increment,2,10000,backdoor,0.0741497334309947,0.9705311059951782
136,100.0,0,200,increment,2,10000,backdoor,0.0741519886470619,0.9704455137252808
137,96.875,0,250,increment,2,10000,backdoor,0.07414319171702667,0.9703442454338074
138,93.75,0,300,increment,2,10000,backdoor,0.07411519537022064,0.9705333709716797
139,92.1875,0,350,increment,2,10000,backdoor,0.0740991919920161,0.9702335596084595
140,100.0,0,400,increment,2,10000,backdoor,0.07410209532175864,0.9702627062797546
141,100.0,0,450,increment,2,10000,backdoor,0.07411259878209699,0.9701665639877319
142,100.0,0,500,increment,2,10000,backdoor,0.07410742274739525,0.9704190492630005
143,0.0,1,0,increment,2,10000,backdoor,0.36484519638867924,0.9610313177108765
144,91.17646813392639,1,50,increment,2,10000,backdoor,0.0742899400370938,0.9704145193099976
145,91.17646813392639,1,100,increment,2,10000,backdoor,0.07418346330349818,0.9704303741455078
146,98.52941036224365,1,150,increment,2,10000,backdoor,0.07418224383970519,0.9701904058456421
147,98.52941036224365,1,200,increment,2,10000,backdoor,0.07417737445978574,0.9703981280326843
148,95.58823704719543,1,250,increment,2,10000,backdoor,0.07412360256021117,0.9706301689147949
149,92.64705777168274,1,300,increment,2,10000,backdoor,0.0741580632148367,0.9703699350357056
150,95.58823704719543,1,350,increment,2,10000,backdoor,0.07412774346786223,0.9704992175102234
151,95.58823704719543,1,400,increment,2,10000,backdoor,0.07413254035658491,0.9704967737197876
152,95.58823704719543,1,450,increment,2,10000,backdoor,0.07411376942635138,0.9706084132194519
153,88.23529481887817,1,500,increment,2,10000,backdoor,0.07410978543244319,0.9703655242919922
154,0.0,3,0,increment,2,10000,backdoor,0.4110354167563376,0.9628855586051941
155,86.56716346740723,3,50,increment,2,10000,backdoor,0.07428407504077836,0.9704500436782837
156,98.50745797157288,3,100,increment,2,10000,backdoor,0.07417089862006528,0.9704145193099976
157,91.04477167129517,3,150,increment,2,10000,backdoor,0.07415471163454589,0.9707164764404297
158,88.05969953536987,3,200,increment,2,10000,backdoor,0.07412871928551258,0.970568060874939
159,89.55223560333252,3,250,increment,2,10000,backdoor,0.07412651262847415,0.9706208109855652
160,89.55223560333252,3,300,increment,2,10000,backdoor,0.07409800253895335,0.9704167246818542
161,91.04477167129517,3,350,increment,2,10000,backdoor,0.07413363958641643,0.9703761339187622
162,92.53731369972229,3,400,increment,2,10000,backdoor,0.07411062939739449,0.9704219102859497
163,88.05969953536987,3,450,increment,2,10000,backdoor,0.07411698665304896,0.9704160690307617
164,95.52238583564758,3,500,increment,2,10000,backdoor,0.07409525346575362,0.9703903198242188
165,0.0,0,0,increment,4,10000,backdoor,0.4454495138846911,0.9636807441711426
166,96.875,0,50,increment,4,10000,backdoor,0.07422028329127874,0.9704872369766235
167,96.875,0,100,increment,4,10000,backdoor,0.07413173230725291,0.9704333543777466
168,100.0,0,150,increment,4,10000,backdoor,0.07411719976744174,0.9703706502914429
169,89.0625,0,200,increment,4,10000,backdoor,0.07410661049517163,0.9703832864761353
170,100.0,0,250,increment,4,10000,backdoor,0.07411064872722248,0.9703658223152161
171,95.3125,0,300,increment,4,10000,backdoor,0.07409676951128286,0.9705162048339844
172,100.0,0,350,increment,4,10000,backdoor,0.07409609510348393,0.9703524708747864
173,100.0,0,400,increment,4,10000,backdoor,0.07408311353488402,0.9704165458679199
174,100.0,0,450,increment,4,10000,backdoor,0.07409979708683796,0.9702645540237427
175,100.0,0,500,increment,4,10000,backdoor,0.07409069621132248,0.9705364108085632
176,0.0,1,0,increment,4,10000,backdoor,0.4637406885033443,0.9585291147232056
177,98.52941036224365,1,50,increment,4,10000,backdoor,0.07421338342842244,0.9703300595283508
178,94.11764740943909,1,100,increment,4,10000,backdoor,0.07412988965188985,0.9704537391662598
179,98.52941036224365,1,150,increment,4,10000,backdoor,0.07411599013355229,0.9704803228378296
180,97.05882668495178,1,200,increment,4,10000,backdoor,0.07410829578524147,0.9705621600151062
181,97.05882668495178,1,250,increment,4,10000,backdoor,0.07406508731536376,0.9705435633659363
182,98.52941036224365,1,300,increment,4,10000,backdoor,0.07409180506264969,0.9704734683036804
183,97.05882668495178,1,350,increment,4,10000,backdoor,0.07407698075185011,0.9704774618148804
184,88.23529481887817,1,400,increment,4,10000,backdoor,0.07407998253693392,0.9706827402114868
185,97.05882668495178,1,450,increment,4,10000,backdoor,0.07410241475888898,0.9704184532165527
186,98.52941036224365,1,500,increment,4,10000,backdoor,0.07406977782924692,0.9704568982124329
187,1.4925372786819935,3,0,increment,4,10000,backdoor,0.47175960161121855,0.957243800163269
188,97.01492190361023,3,50,increment,4,10000,backdoor,0.07422194220038839,0.970376193523407
189,86.56716346740723,3,100,increment,4,10000,backdoor,0.07414928584040462,0.9703631401062012
190,91.04477167129517,3,150,increment,4,10000,backdoor,0.07412471601387838,0.9705213308334351
191,89.55223560333252,3,200,increment,4,10000,backdoor,0.07410301433090286,0.9704715609550476
192,91.04477167129517,3,250,increment,4,10000,backdoor,0.07409069893799183,0.9703662991523743
193,95.52238583564758,3,300,increment,4,10000,backdoor,0.07409065675276977,0.9701789617538452
194,95.52238583564758,3,350,increment,4,10000,backdoor,0.0740761717820501,0.9708024859428406
195,94.02984976768494,3,400,increment,4,10000,backdoor,0.07407828588863631,0.970503032207489
196,94.02984976768494,3,450,increment,4,10000,backdoor,0.07408563054594404,0.9707059860229492
197,97.01492190361023,3,500,increment,4,10000,backdoor,0.07406932139869059,0.970513641834259
198,0.0,0,0,increment,8,10000,backdoor,0.5630628091124665,0.9567108154296875
199,95.3125,0,50,increment,8,10000,backdoor,0.07424342607979452,0.9701436758041382
200,98.4375,0,100,increment,8,10000,backdoor,0.07414129431986864,0.9704279899597168
201,100.0,0,150,increment,8,10000,backdoor,0.07411781220864026,0.9703854322433472
202,98.4375,0,200,increment,8,10000,backdoor,0.07408441372198381,0.9702011346817017
203,100.0,0,250,increment,8,10000,backdoor,0.07408313564348332,0.9702185392379761
204,96.875,0,300,increment,8,10000,backdoor,0.07411249079209663,0.9705211520195007
205,100.0,0,350,increment,8,10000,backdoor,0.07409776229680556,0.9703595042228699
206,100.0,0,400,increment,8,10000,backdoor,0.07410809430695359,0.9702243804931641
207,95.3125,0,450,increment,8,10000,backdoor,0.07409450191231597,0.9703946113586426
208,100.0,0,500,increment,8,10000,backdoor,0.07405599932640027,0.9701600074768066
209,5.882352963089943,1,0,increment,8,10000,backdoor,0.5182886233939713,0.9601753354072571
210,92.64705777168274,1,50,increment,8,10000,backdoor,0.07424488460475748,0.970515251159668
211,91.17646813392639,1,100,increment,8,10000,backdoor,0.07417096011774801,0.9703251123428345
212,100.0,1,150,increment,8,10000,backdoor,0.07413273268229478,0.9705910682678223
213,98.52941036224365,1,200,increment,8,10000,backdoor,0.0741176905505585,0.9704917073249817
214,97.05882668495178,1,250,increment,8,10000,backdoor,0.07411937618797476,0.970488429069519
215,95.58823704719543,1,300,increment,8,10000,backdoor,0.07409512404447947,0.9705767631530762
216,98.52941036224365,1,350,increment,8,10000,backdoor,0.07410004764517426,0.9705403447151184
217,94.11764740943909,1,400,increment,8,10000,backdoor,0.07408632240790032,0.9706006050109863
218,92.64705777168274,1,450,increment,8,10000,backdoor,0.07406978415095167,0.9705009460449219
219,98.52941036224365,1,500,increment,8,10000,backdoor,0.07407409291375767,0.970550537109375
220,0.0,3,0,increment,8,10000,backdoor,0.6364907830050497,0.9494806528091431
221,95.52238583564758,3,50,increment,8,10000,backdoor,0.0742644766271809,0.9703693389892578
222,86.56716346740723,3,100,increment,8,10000,backdoor,0.07416720994007893,0.9704160690307617
223,94.02984976768494,3,150,increment,8,10000,backdoor,0.0741264127663799,0.9704839587211609
224,94.02984976768494,3,200,increment,8,10000,backdoor,0.07411298134943822,0.9704140424728394
225,95.52238583564758,3,250,increment,8,10000,backdoor,0.07409375346762873,0.9703969955444336
226,88.05969953536987,3,300,increment,8,10000,backdoor,0.07408934513797293,0.9705212712287903
227,89.55223560333252,3,350,increment,8,10000,backdoor,0.0740781540706719,0.9703419804573059
228,97.01492190361023,3,400,increment,8,10000,backdoor,0.07410277790956564,0.9704024195671082
229,92.53731369972229,3,450,increment,8,10000,backdoor,0.07412317417787784,0.970380961894989
230,92.53731369972229,3,500,increment,8,10000,backdoor,0.07407024714635524,0.9705835580825806
231,0.0,0,0,increment,16,10000,backdoor,0.8322420939282104,0.9269383549690247
232,100.0,0,50,increment,16,10000,backdoor,0.07416109964772538,0.9704359173774719
233,92.1875,0,100,increment,16,10000,backdoor,0.07412630291807623,0.9704632759094238
234,98.4375,0,150,increment,16,10000,backdoor,0.07408700124436603,0.9706166982650757
235,100.0,0,200,increment,16,10000,backdoor,0.07409455490001154,0.970268726348877
236,100.0,0,250,increment,16,10000,backdoor,0.07407485473128188,0.970481276512146
237,98.4375,0,300,increment,16,10000,backdoor,0.07406791146749105,0.9705133438110352
238,100.0,0,350,increment,16,10000,backdoor,0.07406272431770405,0.9707468152046204
239,100.0,0,400,increment,16,10000,backdoor,0.07409457363935061,0.9706754684448242
240,100.0,0,450,increment,16,10000,backdoor,0.07407203217694809,0.9705798029899597
241,93.75,0,500,increment,16,10000,backdoor,0.07403541215649852,0.9704364538192749
242,0.0,1,0,increment,16,10000,backdoor,0.7850237824283279,0.9322434663772583
243,98.52941036224365,1,50,increment,16,10000,backdoor,0.07419721200402245,0.9703685641288757
244,98.52941036224365,1,100,increment,16,10000,backdoor,0.0741319993645439,0.970477283000946
245,98.52941036224365,1,150,increment,16,10000,backdoor,0.07409426354583883,0.9705489277839661
246,98.52941036224365,1,200,increment,16,10000,backdoor,0.07405328832236759,0.9706632494926453
247,98.52941036224365,1,250,increment,16,10000,backdoor,0.07405216054066077,0.9704906344413757
248,92.64705777168274,1,300,increment,16,10000,backdoor,0.07404163976510365,0.970589280128479
249,98.52941036224365,1,350,increment,16,10000,backdoor,0.07404342349314745,0.9704970121383667
250,95.58823704719543,1,400,increment,16,10000,backdoor,0.07403626305101078,0.970650851726532
251,98.52941036224365,1,450,increment,16,10000,backdoor,0.07404904937619096,0.9706522226333618
252,94.11764740943909,1,500,increment,16,10000,backdoor,0.07403678174341197,0.9705491065979004
253,0.0,3,0,increment,16,10000,backdoor,0.8253156914091333,0.9360783696174622
254,94.02984976768494,3,50,increment,16,10000,backdoor,0.07417493025253424,0.9704586267471313
255,92.53731369972229,3,100,increment,16,10000,backdoor,0.07411496092875798,0.9705166816711426
256,95.52238583564758,3,150,increment,16,10000,backdoor,0.07408760991685596,0.9704681634902954
257,94.02984976768494,3,200,increment,16,10000,backdoor,0.07408320816941473,0.9702473878860474
258,92.53731369972229,3,250,increment,16,10000,backdoor,0.0740425192809605,0.970483124256134
259,95.52238583564758,3,300,increment,16,10000,backdoor,0.07406576766278639,0.9702572822570801
260,91.04477167129517,3,350,increment,16,10000,backdoor,0.07406130224674731,0.970672607421875
261,92.53731369972229,3,400,increment,16,10000,backdoor,0.07405146551785213,0.9705289006233215
262,92.53731369972229,3,450,increment,16,10000,backdoor,0.07404595120247705,0.9702909588813782
263,95.52238583564758,3,500,increment,16,10000,backdoor,0.0740481481685505,0.9704583287239075
264,0.0,0,0,increment,2,20000,backdoor,0.29715489463584444,0.9643772840499878
265,93.75,0,50,increment,2,20000,backdoor,0.07775681597404081,0.9697195291519165
266,93.75,0,100,increment,2,20000,backdoor,0.07762826404802883,0.9696469306945801
267,93.75,0,150,increment,2,20000,backdoor,0.0775871144813508,0.9698251485824585
268,95.3125,0,200,increment,2,20000,backdoor,0.07758202277264505,0.9695266485214233
269,89.0625,0,250,increment,2,20000,backdoor,0.07759846863399619,0.969721794128418
270,93.75,0,300,increment,2,20000,backdoor,0.07759342942075588,0.9697984457015991
271,93.75,0,350,increment,2,20000,backdoor,0.07757651058811384,0.9696038365364075
272,95.3125,0,400,increment,2,20000,backdoor,0.07759589727998101,0.969831645488739
273,85.9375,0,450,increment,2,20000,backdoor,0.07757344250529603,0.969782829284668
274,96.875,0,500,increment,2,20000,backdoor,0.07758605244225569,0.9698190689086914
275,0.0,1,0,increment,2,20000,backdoor,0.264458518234305,0.9658589363098145
276,76.47058963775635,1,50,increment,2,20000,backdoor,0.07771451132638114,0.9698351621627808
277,95.58823704719543,1,100,increment,2,20000,backdoor,0.07765251568787182,0.9697726964950562
278,91.17646813392639,1,150,increment,2,20000,backdoor,0.07763149732889513,0.969674289226532
279,76.47058963775635,1,200,increment,2,20000,backdoor,0.0776080958786197,0.969649612903595
280,91.17646813392639,1,250,increment,2,20000,backdoor,0.0776098865985549,0.9695234298706055
281,85.29411554336548,1,300,increment,2,20000,backdoor,0.07761626473735928,0.9695712327957153
282,83.82353186607361,1,350,increment,2,20000,backdoor,0.0775984768979151,0.9696160554885864
283,94.11764740943909,1,400,increment,2,20000,backdoor,0.07758600100111769,0.9696081280708313
284,89.70588445663452,1,450,increment,2,20000,backdoor,0.07758392732982045,0.9697214961051941
285,92.64705777168274,1,500,increment,2,20000,backdoor,0.07758931462173513,0.9696128964424133
286,0.0,3,0,increment,2,20000,backdoor,0.2876298485318766,0.9663917422294617
287,85.07462739944458,3,50,increment,2,20000,backdoor,0.07771695916342607,0.9695620536804199
288,89.55223560333252,3,100,increment,2,20000,backdoor,0.07765094814395326,0.9698079228401184
289,91.04477167129517,3,150,increment,2,20000,backdoor,0.07761028091701858,0.9697350263595581
290,89.55223560333252,3,200,increment,2,20000,backdoor,0.07760515601206018,0.9697637557983398
291,83.58208537101746,3,250,increment,2,20000,backdoor,0.07758691955126842,0.9696774482727051
292,85.07462739944458,3,300,increment,2,20000,backdoor,0.07759697483275135,0.9697407484054565
293,86.56716346740723,3,350,increment,2,20000,backdoor,0.07758651302268885,0.9696965217590332
294,91.04477167129517,3,400,increment,2,20000,backdoor,0.07759477729304139,0.9696604013442993
295,86.56716346740723,3,450,increment,2,20000,backdoor,0.07758813102370646,0.9696556329727173
296,92.53731369972229,3,500,increment,2,20000,backdoor,0.07756514788035433,0.9697302579879761
297,9.375,0,0,increment,4,20000,backdoor,0.30759712859907884,0.9667010307312012
298,93.75,0,50,increment,4,20000,backdoor,0.07764066673433684,0.9696194529533386
299,93.75,0,100,increment,4,20000,backdoor,0.07758539076643492,0.9698629379272461
300,93.75,0,150,increment,4,20000,backdoor,0.07757794535706307,0.9697256088256836
301,93.75,0,200,increment,4,20000,backdoor,0.07757592255455464,0.9698594212532043
302,95.3125,0,250,increment,4,20000,backdoor,0.07755309226859933,0.9698152542114258
303,95.3125,0,300,increment,4,20000,backdoor,0.07755174566150676,0.9696868658065796
304,95.3125,0,350,increment,4,20000,backdoor,0.07753599759422222,0.9698895215988159
305,93.75,0,400,increment,4,20000,backdoor,0.07754805207132008,0.9696273803710938
306,95.3125,0,450,increment,4,20000,backdoor,0.07754007024022769,0.9697878956794739
307,95.3125,0,500,increment,4,20000,backdoor,0.07754151737995225,0.9697839617729187
308,2.9411764815449715,1,0,increment,4,20000,backdoor,0.3308146782821883,0.964251697063446
309,83.82353186607361,1,50,increment,4,20000,backdoor,0.07765728064544117,0.9696750640869141
310,97.05882668495178,1,100,increment,4,20000,backdoor,0.07760136240134342,0.969621479511261
311,82.35294222831726,1,150,increment,4,20000,backdoor,0.07758397955417312,0.9696324467658997
312,92.64705777168274,1,200,increment,4,20000,backdoor,0.07759194604229092,0.969826340675354
313,89.70588445663452,1,250,increment,4,20000,backdoor,0.07756032376999482,0.9697736501693726
314,82.35294222831726,1,300,increment,4,20000,backdoor,0.07757605266860232,0.969799816608429
315,91.17646813392639,1,350,increment,4,20000,backdoor,0.07756822789213406,0.9697184562683105
316,85.29411554336548,1,400,increment,4,20000,backdoor,0.07756269368722112,0.9697467684745789
317,89.70588445663452,1,450,increment,4,20000,backdoor,0.07757102126742631,0.9697552919387817
318,95.58823704719543,1,500,increment,4,20000,backdoor,0.07757993096691579,0.9698165059089661
319,28.358209133148193,3,0,increment,4,20000,backdoor,0.3136905890932141,0.9661847352981567
320,85.07462739944458,3,50,increment,4,20000,backdoor,0.07766791540536919,0.9697945713996887
321,94.02984976768494,3,100,increment,4,20000,backdoor,0.07760418936449562,0.9696624875068665
