model,localization_method,data_name,ablation_type,ratio,perc_mem,acc,ppl_clean,ppl_noise,acc2,acc3,acc4,acc5,seed,lambda_l1,stop_loss,epoch,lr,ig_steps,unlearn_set
4_layer_100_epoch.pth,zero,mult,,,0.003154574194923,0.9701259136199952,1.102107048034668,1.1841623783111572,tensor(0.9686),tensor(0.9599),tensor(0.9680),tensor(0.9701),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,act,mult,,,0.003154574194923,0.959930658340454,1.1464438438415527,1.2536559104919434,tensor(0.9645),tensor(0.9556),tensor(0.9599),tensor(0.9599),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,act,mult,,,0.003154574194923,0.932929277420044,1.134253978729248,1.2799253463745115,tensor(0.9617),tensor(0.9591),tensor(0.9610),tensor(0.9329),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,act,mult,,,0.0015772870974615,0.9380228519439696,1.1283586025238037,1.2699573040008545,tensor(0.9617),tensor(0.9592),tensor(0.9611),tensor(0.9380),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,slim,mult,,,0.0,0.9635031819343568,1.1250793933868408,1.2212605476379397,tensor(0.9658),tensor(0.9594),tensor(0.9613),tensor(0.9635),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,slim,mult,,,0.0,0.9050945043563844,1.4156668186187744,1.580737829208374,tensor(0.9427),tensor(0.9197),tensor(0.9389),tensor(0.9051),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,slim,mult,,,0.0015772870974615,0.913887083530426,1.3609195947647097,1.5095317363739014,tensor(0.9464),tensor(0.9268),tensor(0.9409),tensor(0.9139),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,hc,mult,,,0.0,0.9654527306556702,1.1178487539291382,1.2130703926086426,tensor(0.9660),tensor(0.9608),tensor(0.9634),tensor(0.9655),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,hc,mult,,,0.0,0.847993016242981,1.5108613967895508,1.7295955419540403,tensor(0.9248),tensor(0.8937),tensor(0.9128),tensor(0.8480),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,hc,mult,,,0.0,0.8603924512863159,1.4135770797729492,1.6101012229919434,tensor(0.9326),tensor(0.9050),tensor(0.9196),tensor(0.8604),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,ig,mult,,,0.0015772870974615,0.9630333185195924,1.143484115600586,1.2453960180282593,tensor(0.9653),tensor(0.9573),tensor(0.9616),tensor(0.9630),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,ig,mult,,,0.0,0.8966346383094788,1.4576165676116943,1.6180071830749512,tensor(0.9416),tensor(0.9005),tensor(0.9332),tensor(0.8966),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,ig,mult,,,0.0,0.911066234111786,1.3588051795959473,1.500266432762146,tensor(0.9480),tensor(0.9231),tensor(0.9416),tensor(0.9111),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,zero,mult,,,0.003154574194923,0.9566823244094848,1.169341802597046,1.2862308025360107,tensor(0.9619),tensor(0.9496),tensor(0.9571),tensor(0.9567),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,zero,mult,,,0.0,0.9699005484580994,1.1351128816604614,1.2269079685211182,tensor(0.9675),tensor(0.9442),tensor(0.9656),tensor(0.9699),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,zero,mult,,,0.0047318614087998,0.9695863723754884,1.1141184568405151,1.1987935304641724,tensor(0.9685),tensor(0.9537),tensor(0.9672),tensor(0.9696),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,act,mult,,,0.0,0.9511144161224364,1.2008464336395264,1.3204306364059448,tensor(0.9593),tensor(0.9462),tensor(0.9512),tensor(0.9511),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,act,mult,,,0.003154574194923,0.9331102967262268,1.1463629007339478,1.295632004737854,tensor(0.9614),tensor(0.9583),tensor(0.9603),tensor(0.9331),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,act,mult,,,0.0015772870974615,0.9375887513160706,1.139454364776611,1.2842776775360107,tensor(0.9614),tensor(0.9583),tensor(0.9602),tensor(0.9376),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,slim,mult,,,0.003154574194923,0.9538147449493408,1.17910897731781,1.2870450019836426,tensor(0.9580),tensor(0.9471),tensor(0.9519),tensor(0.9538),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,slim,mult,,,0.0,0.8929839134216309,1.4901630878448486,1.6575833559036257,tensor(0.9374),tensor(0.9117),tensor(0.9317),tensor(0.8930),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,slim,mult,,,0.0,0.8994942307472229,1.440654754638672,1.5924842357635498,tensor(0.9382),tensor(0.9177),tensor(0.9310),tensor(0.8995),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,hc,mult,,,0.003154574194923,0.960885524749756,1.1503901481628418,1.2565869092941284,tensor(0.9627),tensor(0.9550),tensor(0.9579),tensor(0.9609),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,hc,mult,,,0.0,0.8458412289619446,1.5186375379562378,1.7372955083847046,tensor(0.9228),tensor(0.8848),tensor(0.9109),tensor(0.8458),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,hc,mult,,,0.0,0.8590896129608154,1.4194402694702148,1.6145272254943848,tensor(0.9300),tensor(0.8985),tensor(0.9185),tensor(0.8591),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,ig,mult,,,0.0,0.9557154178619384,1.1967291831970217,1.3174588680267334,tensor(0.9612),tensor(0.9478),tensor(0.9545),tensor(0.9557),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,ig,mult,,,0.0,0.8545870184898376,1.908930778503418,2.121038913726806,tensor(0.9198),tensor(0.8605),tensor(0.9001),tensor(0.8546),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,ig,mult,,,0.0,0.8707519769668579,1.6564373970031738,1.8309035301208496,tensor(0.9341),tensor(0.8848),tensor(0.9167),tensor(0.8708),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,zero,mult,,,0.003154574194923,0.9455766677856444,1.2419077157974243,1.3706098794937134,tensor(0.9553),tensor(0.9363),tensor(0.9473),tensor(0.9456),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,zero,mult,,,0.0,0.9693167209625244,1.1611275672912598,1.263684630393982,tensor(0.9657),tensor(0.9356),tensor(0.9647),tensor(0.9693),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,zero,mult,,,0.003154574194923,0.9689346551895142,1.1273980140686035,1.2184925079345703,tensor(0.9671),tensor(0.9499),tensor(0.9667),tensor(0.9689),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,act,mult,,,0.0015772870974615,0.9388148188591005,1.2718125581741333,1.4001871347427368,tensor(0.9522),tensor(0.9327),tensor(0.9409),tensor(0.9388),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,act,mult,,,0.0015772870974615,0.9349792003631592,1.1674240827560425,1.319520115852356,tensor(0.9600),tensor(0.9572),tensor(0.9595),tensor(0.9350),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,act,mult,,,0.0015772870974615,0.9386701583862304,1.154139757156372,1.300159931182861,tensor(0.9602),tensor(0.9575),tensor(0.9596),tensor(0.9387),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,slim,mult,,,0.0,0.9394521117210388,1.263096570968628,1.385226130485535,tensor(0.9504),tensor(0.9329),tensor(0.9407),tensor(0.9395),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,slim,mult,,,0.0,0.8693835735321045,1.6873937845230105,1.887170672416687,tensor(0.9214),tensor(0.8926),tensor(0.9154),tensor(0.8694),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,slim,mult,,,0.0,0.8801571130752563,1.591221809387207,1.7698737382888794,tensor(0.9247),tensor(0.9025),tensor(0.9155),tensor(0.8802),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,hc,mult,,,0.0,0.9509252905845642,1.2072484493255615,1.3279783725738523,tensor(0.9570),tensor(0.9442),tensor(0.9493),tensor(0.9509),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,hc,mult,,,0.0,0.8513139486312866,1.5147151947021484,1.7340470552444458,tensor(0.9239),tensor(0.8877),tensor(0.9115),tensor(0.8513),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,hc,mult,,,0.0,0.8636926412582397,1.4205669164657593,1.6143696308135986,tensor(0.9299),tensor(0.8994),tensor(0.9175),tensor(0.8637),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,ig,mult,,,0.0,0.9403369426727296,1.3050720691680908,1.4393564462661743,tensor(0.9541),tensor(0.9317),tensor(0.9425),tensor(0.9403),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,ig,mult,,,0.0,0.8447926044464111,2.1566925048828125,2.3822343349456787,tensor(0.9147),tensor(0.8478),tensor(0.8937),tensor(0.8448),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,ig,mult,,,0.0,0.8599159121513367,1.8262488842010496,2.0175552368164062,tensor(0.9295),tensor(0.8696),tensor(0.9083),tensor(0.8599),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,zero,mult,,,0.0,0.9324538111686708,1.3556064367294312,1.4994521141052246,tensor(0.9440),tensor(0.9186),tensor(0.9301),tensor(0.9325),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,zero,mult,,,0.0,0.9693988561630248,1.1904451847076416,1.2964037656784058,tensor(0.9634),tensor(0.9285),tensor(0.9619),tensor(0.9694),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,zero,mult,,,0.0,0.9688730239868164,1.1435761451721191,1.2375855445861816,tensor(0.9650),tensor(0.9482),tensor(0.9647),tensor(0.9689),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,act,mult,,,0.0,0.9165711402893066,1.4296627044677734,1.5861777067184448,tensor(0.9361),tensor(0.9085),tensor(0.9196),tensor(0.9166),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,act,mult,,,0.0,0.927563488483429,1.1933772563934326,1.3543744087219238,tensor(0.9595),tensor(0.9560),tensor(0.9571),tensor(0.9276),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,act,mult,,,0.0015772870974615,0.9308733344078064,1.1795991659164429,1.333786129951477,tensor(0.9599),tensor(0.9566),tensor(0.9574),tensor(0.9309),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,slim,mult,,,0.0,0.9242374897003174,1.3737355470657349,1.5049177408218384,tensor(0.9356),tensor(0.9150),tensor(0.9224),tensor(0.9242),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,slim,mult,,,0.0,0.8314882516860962,2.169063806533813,2.431149244308472,tensor(0.9015),tensor(0.8558),tensor(0.8905),tensor(0.8315),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,slim,mult,,,0.0,0.841513454914093,1.976264238357544,2.2005531787872314,tensor(0.9028),tensor(0.8683),tensor(0.8879),tensor(0.8415),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,hc,mult,,,0.0,0.9379562735557556,1.2834322452545166,1.4124072790145874,tensor(0.9482),tensor(0.9294),tensor(0.9384),tensor(0.9380),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,hc,mult,,,0.0,0.847234308719635,1.5479557514190674,1.766942858695984,tensor(0.9204),tensor(0.8838),tensor(0.9059),tensor(0.8472),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,hc,mult,,,0.0,0.8595660924911499,1.4603413343429563,1.6596732139587402,tensor(0.9271),tensor(0.8938),tensor(0.9103),tensor(0.8596),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,ig,mult,,,0.0,0.9229609370231628,1.418397068977356,1.586846113204956,tensor(0.9428),tensor(0.9104),tensor(0.9269),tensor(0.9230),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,ig,mult,,,0.0,0.8365768194198608,2.300575017929077,2.5411906242370605,tensor(0.9159),tensor(0.8456),tensor(0.8958),tensor(0.8366),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,ig,mult,,,0.0,0.8529630899429321,1.9819514751434328,2.19226622581482,tensor(0.9275),tensor(0.8646),tensor(0.9060),tensor(0.8530),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,zero,mult,,,0.0,0.916070520877838,1.4842674732208252,1.6401077508926392,tensor(0.9319),tensor(0.8996),tensor(0.9126),tensor(0.9161),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,zero,mult,,,0.0,0.9687429070472716,1.2177740335464478,1.3252007961273191,tensor(0.9628),tensor(0.9199),tensor(0.9603),tensor(0.9687),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,zero,mult,,,0.0015772870974615,0.9682468771934508,1.157395362854004,1.2537988424301147,tensor(0.9643),tensor(0.9462),tensor(0.9638),tensor(0.9682),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,act,mult,,,0.0,0.8972708582878113,1.5806519985198977,1.746878743171692,tensor(0.9216),tensor(0.8862),tensor(0.8998),tensor(0.8973),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,act,mult,,,0.0,0.904638171195984,1.2348573207855225,1.399309754371643,tensor(0.9589),tensor(0.9539),tensor(0.9519),tensor(0.9046),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,act,mult,,,0.0,0.9142813086509703,1.2163879871368408,1.3711776733398438,tensor(0.9589),tensor(0.9550),tensor(0.9523),tensor(0.9143),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,slim,mult,,,0.0,0.9068303108215332,1.5271458625793457,1.6770756244659424,tensor(0.9228),tensor(0.8924),tensor(0.9048),tensor(0.9068),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,slim,mult,,,0.0,0.8153151869773865,2.444766998291016,2.7208378314971924,tensor(0.8942),tensor(0.8312),tensor(0.8829),tensor(0.8153),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,slim,mult,,,0.0,0.8233940005302429,2.2554588317871094,2.5065948963165283,tensor(0.8938),tensor(0.8419),tensor(0.8795),tensor(0.8234),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,hc,mult,,,0.0,0.9259154200553894,1.3722087144851685,1.514289140701294,tensor(0.9368),tensor(0.9135),tensor(0.9240),tensor(0.9259),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,hc,mult,,,0.0,0.8454349040985107,1.571258306503296,1.7923290729522705,tensor(0.9196),tensor(0.8799),tensor(0.9060),tensor(0.8454),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,hc,mult,,,0.0,0.8580943942070007,1.488646388053894,1.688797950744629,tensor(0.9249),tensor(0.8895),tensor(0.9103),tensor(0.8581),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,ig,mult,,,0.0,0.9063791036605836,1.5887999534606934,1.7588576078414917,tensor(0.9308),tensor(0.8899),tensor(0.9080),tensor(0.9064),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,ig,mult,,,0.0,0.8306211233139038,2.4934213161468506,2.744747400283813,tensor(0.9113),tensor(0.8383),tensor(0.8895),tensor(0.8306),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,ig,mult,,,0.0,0.8473254442214966,2.108705997467041,2.322736978530884,tensor(0.9243),tensor(0.8594),tensor(0.9002),tensor(0.8473),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,zero,mult,,,0.0,0.8947395086288452,1.648403525352478,1.8310624361038208,tensor(0.9173),tensor(0.8776),tensor(0.8946),tensor(0.8947),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,zero,mult,,,0.0,0.9671719074249268,1.265377640724182,1.37888503074646,tensor(0.9614),tensor(0.9109),tensor(0.9523),tensor(0.9672),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,zero,mult,,,0.0,0.9673705697059632,1.177032232284546,1.2763301134109497,tensor(0.9638),tensor(0.9425),tensor(0.9587),tensor(0.9674),0,1000,0.1,100,0.01,20,mem
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,mem
